"time","percentOpening","percentOpening2","outputFlow","percentOpening3","outputFlow2","outputValue","value","outputFlow3","tankLevel","percentOpening4","outputFlow42","outputFlow4","outputFlow22","percentOpening22","outputFlow32","percentOpening32","percentOpening42","tankLevel2","value2","flow","outputValue2","speedVal","speedPercent","outputFlow5","percentOpening5","outputFlow23","percentOpening23","flow2","outputFlow33","tankLevel3","value3","outputValue3","FloMGT1_flourWeight","SyrMGT1_syrup1Weight","SyrMGT1_syrup2Weight","SyrMGT1_syrup3Weight","FloMGT1_weighedWeight","SyrMGT1_weighingWeight","KNEAD1_mixtureLevel","WKM1_live","MGT1_cycleEnd","FloMGT1_weighingRequest","SyrMGT1_weighingRequest","KNEAD1_kneadingRequest","generalFaultGenFLT1","KNEAD1_kneadingOK","FloMGT1_weighingOk","SyrMGT1_weighingOk","WKM1_endCycleRequest","KNEAD1_cycleInProgress","WKM1_autoMode","WKM1_manualMode","F3MiXExV1_acknowledgePB","WKM1_endCyclePB","WKM1_startCyclePB","WKM1_autoSwitch","WKM1_manualSwitch","WKM1_emergencyStop","F1ExtV1_generalFault","F1ExtV1_openedSensorFB","F1ExtV1_closedSensorFB","F1AExt1_generalFault","F1AExt1_openedSensorFB","F1AExt1_closedSensorFB","F1AArr1_generalFault","F1AArr1_openedSensorFB","F1AArr1_closedSensorFB","F2ArVSir1_openedSensorFB","F2ArVSir1_closedSensorFB","F2ArVSir1_generalFault","F2ArVSir1_autoOpenCmd","F2ArVSir1_autoCloseCmd","F2ArVSir2_autoOpenCmd","F2ArVSir2_autoCloseCmd","F2ArVSir3_autoOpenCmd","F2ArVSir3_autoCloseCmd","F2SirExV1_autoOpenCmd","F2SirExV1_autoCloseCmd","F2ArVSir2_openedSensorFB","F2ArVSir2_closedSensorFB","F2ArVSir2_generalFault","F2ArVSir3_openedSensorFB","F2ArVSir3_closedSensorFB","F2ArVSir3_generalFault","F2SirExV1_openedSensorFB","F2SirExV1_closedSensorFB","F2SirExV1_generalFault","F3CleanV1_openedSensorFB","F3CleanV1_closedSensorFB","F3CleanV1_generalFault","F3MiXExV1_openedSensorFB","F3MiXExV1_closedSensorFB","F3MiXExV1_generalFault"
155,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,26.736166000366211,26.736166000366211,0.1388888955116272,26.736166000366211,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,26,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
156,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,29.513952255249023,29.513952255249023,0.1388888955116272,29.513952255249023,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,29,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
157,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,32.291736602783203,32.291736602783203,0.1388888955116272,32.291736602783203,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,32,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
158,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,35.069522857666016,35.069522857666016,0.1388888955116272,35.069522857666016,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,35,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
159,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,37.847309112548828,37.847309112548828,0.1388888955116272,37.847309112548828,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,37,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
160,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,40.625095367431641,40.625095367431641,0.1388888955116272,40.625095367431641,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,40,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
161,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,43.402881622314453,43.402881622314453,0.1388888955116272,43.402881622314453,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,43,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
162,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,46.180667877197266,46.180667877197266,0.1388888955116272,46.180667877197266,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,46,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
163,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,48.958454132080078,48.958454132080078,0.1388888955116272,48.958454132080078,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,48,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
164,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,51.736240386962891,51.736240386962891,0.1388888955116272,51.736240386962891,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,51,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
165,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,54.514026641845703,54.514026641845703,0.1388888955116272,54.514026641845703,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,54,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
166,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,57.291812896728516,57.291812896728516,0.1388888955116272,57.291812896728516,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,57,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
167,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,60.069599151611328,60.069599151611328,0.1388888955116272,60.069599151611328,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,60,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
168,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,62.847385406494141,62.847385406494141,0.1388888955116272,62.847385406494141,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,62,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
169,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,65.625129699707031,65.625129699707031,0.1388888955116272,65.625129699707031,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,65,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
170,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,68.402839660644531,68.402839660644531,0.1388888955116272,68.402839660644531,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,68,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
171,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,71.180549621582031,71.180549621582031,0.1388888955116272,71.180549621582031,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,71,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
172,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,73.958259582519531,73.958259582519531,0.1388888955116272,73.958259582519531,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,73,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
173,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,76.735969543457031,76.735969543457031,0.1388888955116272,76.735969543457031,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,76,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
174,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,79.513679504394531,79.513679504394531,0.1388888955116272,79.513679504394531,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,79,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
175,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,82.291389465332031,82.291389465332031,0.1388888955116272,82.291389465332031,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,82,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
176,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,85.069099426269531,85.069099426269531,0.1388888955116272,85.069099426269531,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,85,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
177,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,87.846809387207031,87.846809387207031,0.1388888955116272,87.846809387207031,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,87,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
178,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,90.624519348144531,90.624519348144531,0.1388888955116272,90.624519348144531,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,90,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
179,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,93.402229309082031,93.402229309082031,0.1388888955116272,93.402229309082031,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,93,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
180,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,96.179939270019531,96.179939270019531,0.1388888955116272,96.179939270019531,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,96,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
181,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,98.957649230957031,98.957649230957031,0.1388888955116272,98.957649230957031,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,98,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
182,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,101.73535919189453,101.73535919189453,0.1388888955116272,101.73535919189453,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,101,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
183,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,104.51306915283203,104.51306915283203,0.1388888955116272,104.51306915283203,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,104,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
184,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,107.29077911376953,107.29077911376953,0.1388888955116272,107.29077911376953,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,107,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
185,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,110.06848907470703,110.06848907470703,0.1388888955116272,110.06848907470703,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,110,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
186,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,112.84619903564453,112.84619903564453,0.1388888955116272,112.84619903564453,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,112,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
187,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,115.62390899658203,115.62390899658203,0.1388888955116272,115.62390899658203,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,115,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
188,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,118.40161895751953,118.40161895751953,0.1388888955116272,118.40161895751953,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,118,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
189,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,121.17932891845703,121.17932891845703,0.1388888955116272,121.17932891845703,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,121,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
190,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,123.95703887939453,123.95703887939453,0.1388888955116272,123.95703887939453,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,123,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
191,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,126.73474884033203,126.73474884033203,0.1388888955116272,126.73474884033203,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,126,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
192,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,129.51246643066406,129.51246643066406,0.1388888955116272,129.51246643066406,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,129,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
193,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,132.29017639160156,132.29017639160156,0.1388888955116272,132.29017639160156,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,132,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
194,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,135.06788635253906,135.06788635253906,0.1388888955116272,135.06788635253906,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,135,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
195,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,137.84559631347656,137.84559631347656,0.1388888955116272,137.84559631347656,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,137,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
196,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,140.62330627441406,140.62330627441406,0.1388888955116272,140.62330627441406,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,140,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
197,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,143.40101623535156,143.40101623535156,0.1388888955116272,143.40101623535156,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,143,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
198,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,146.17872619628906,146.17872619628906,0.1388888955116272,146.17872619628906,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,146,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
199,0,0,0,0,0,0.97290939092636108,0.97290939092636108,0.27777779102325439,0.97290939092636108,100,0.55555558204650879,0.1388888955116272,0,0,0,0,0,148.95643615722656,148.95643615722656,0.1388888955116272,148.95643615722656,5000,100,0,0,0,0,0,0.55555558204650879,198.19142150878906,198.19142150878906,198.19142150878906,200,150,100,50,0,148,198,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
