"Time","WKM1_live","FloMGT1_flourWeight","SyrMGT1_syrup1Weight","SyrMGT1_syrup2Weight","SyrMGT1_syrup3Weight","MGT1_cycleEnd","FloMGT1_weighingRequest","SyrMGT1_weighingRequest","KNEAD1_kneadingRequest","generalFaultGenFLT1","KNEAD1_kneadingOK","FloMGT1_weighingOk","SyrMGT1_weighingOk","WKM1_endCycleRequest","KNEAD1_cycleInProgress","WKM1_autoMode","WKM1_manualMode","F3MiXExV1_acknowledgePB","WKM1_endCyclePB","WKM1_startCyclePB","WKM1_autoSwitch","WKM1_manualSwitch","WKM1_emergencyStop","percentOpening","F1ExtV1_generalFault","F1ExtV1_openedSensorFB","F1ExtV1_closedSensorFB","percentOpening2","outputFlow","F1AExt1_generalFault","F1AExt1_openedSensorFB","F1AExt1_closedSensorFB","percentOpening3","outputFlow2","F1AArr1_generalFault","F1AArr1_openedSensorFB","F1AArr1_closedSensorFB","outputValue","FloMGT1_weighedWeight","value","outputFlow3","tankLevel","F2ArVSir1_openedSensorFB","F2ArVSir1_closedSensorFB","percentOpening4","F2ArVSir1_generalFault","outputFlow42","F2ArVSir1_autoOpenCmd","F2ArVSir1_autoCloseCmd","F2ArVSir2_autoOpenCmd","F2ArVSir2_autoCloseCmd","F2ArVSir3_autoOpenCmd","F2ArVSir3_autoCloseCmd","F2SirExV1_autoOpenCmd","F2SirExV1_autoCloseCmd","outputFlow4","F2ArVSir2_openedSensorFB","F2ArVSir2_closedSensorFB","F2ArVSir2_generalFault","outputFlow22","percentOpening22","F2ArVSir3_openedSensorFB","F2ArVSir3_closedSensorFB","F2ArVSir3_generalFault","outputFlow32","percentOpening32","F2SirExV1_openedSensorFB","F2SirExV1_closedSensorFB","F2SirExV1_generalFault","percentOpening42","tankLevel2","value2","flow","SyrMGT1_weighingWeight","outputValue2","speedVal","speedPercent","F3CleanV1_openedSensorFB","F3CleanV1_closedSensorFB","F3CleanV1_generalFault","outputFlow5","percentOpening5","F3MiXExV1_openedSensorFB","F3MiXExV1_closedSensorFB","F3MiXExV1_generalFault","outputFlow23","percentOpening23","flow2","outputFlow33","tankLevel3","value3","KNEAD1_mixtureLevel","outputValue3"
2.490000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,0,1,0,1,1,0,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1,0,0,1.000000000000000E+02,1.133335876464800E+01,1.133335876464800E+01,0.000000000000000E+00,11,1.133335876464800E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1.388888955116300E-01,5.555555820465100E-01,3.375491638183600E+02,3.375491638183600E+02,337,3.375491638183600E+02
2.500000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,0,1,0,1,1,0,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1,0,0,1.000000000000000E+02,8.555572509765600E+00,8.555572509765600E+00,0.000000000000000E+00,8,8.555572509765600E+00,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1.388888955116300E-01,5.555555820465100E-01,3.403268737793000E+02,3.403268737793000E+02,340,3.403268737793000E+02
2.510000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,0,1,0,1,1,0,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1,0,0,1.000000000000000E+02,5.777793884277300E+00,5.777793884277300E+00,0.000000000000000E+00,5,5.777793884277300E+00,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1.388888955116300E-01,5.555555820465100E-01,3.431045837402300E+02,3.431045837402300E+02,343,3.431045837402300E+02
2.520000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,0,1,0,1,1,0,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1,0,0,1.000000000000000E+02,3.000017166137700E+00,3.000017166137700E+00,0.000000000000000E+00,3,3.000017166137700E+00,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,1.388888955116300E-01,5.555555820465100E-01,3.458822937011700E+02,3.458822937011700E+02,345,3.458822937011700E+02
2.530000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,1,0,0,1,0,1,0.000000000000000E+00,0,0,0,1.250000149011600E-01,9.000000762939500E+01,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,1.763906836509700E+00,1.763906836509700E+00,1.250000149011600E-01,1,1.763906836509700E+00,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,3.477433776855500E+02,3.477433776855500E+02,347,3.477433776855500E+02
2.540000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,1,0,0,1,0,1,0.000000000000000E+00,1,0,0,1.388888955116300E-01,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,4.541683673858600E+00,4.541683673858600E+00,1.388888955116300E-01,4,4.541683673858600E+00,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,3.477433776855500E+02,3.477433776855500E+02,347,3.477433776855500E+02
2.550000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,1,0,0,1,0,1,0.000000000000000E+00,1,0,0,1.388888955116300E-01,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,7.319460391998300E+00,7.319460391998300E+00,1.388888955116300E-01,7,7.319460391998300E+00,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,3.477433776855500E+02,3.477433776855500E+02,347,3.477433776855500E+02
2.560000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,1,0,0,1,0,1,0.000000000000000E+00,1,0,0,1.388888955116300E-01,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,1.009724426269500E+01,1.009724426269500E+01,1.388888955116300E-01,10,1.009724426269500E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,3.477433776855500E+02,3.477433776855500E+02,347,3.477433776855500E+02
2.570000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,1,0,0,1,0,1,0.000000000000000E+00,1,0,0,1.388888955116300E-01,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,1.287503051757800E+01,1.287503051757800E+01,1.388888955116300E-01,12,1.287503051757800E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,3.477433776855500E+02,3.477433776855500E+02,347,3.477433776855500E+02
2.580000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,1,0,0,1,0,1,0.000000000000000E+00,1,0,0,1.388888955116300E-01,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,1.565281677246100E+01,1.565281677246100E+01,1.388888955116300E-01,15,1.565281677246100E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,3.477433776855500E+02,3.477433776855500E+02,347,3.477433776855500E+02
2.590000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,1,0,0,1,0,1,0.000000000000000E+00,1,0,0,1.388888955116300E-01,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,1.843060302734400E+01,1.843060302734400E+01,1.388888955116300E-01,18,1.843060302734400E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,3.477433776855500E+02,3.477433776855500E+02,347,3.477433776855500E+02
2.600000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,1,0,0,1,0,1,0.000000000000000E+00,1,0,0,1.388888955116300E-01,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,2.120838928222700E+01,2.120838928222700E+01,1.388888955116300E-01,21,2.120838928222700E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,3.477433776855500E+02,3.477433776855500E+02,347,3.477433776855500E+02
2.610000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,1,0,0,1,0,1,0.000000000000000E+00,1,0,0,1.388888955116300E-01,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,2.398617553710900E+01,2.398617553710900E+01,1.388888955116300E-01,23,2.398617553710900E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,3.477433776855500E+02,3.477433776855500E+02,347,3.477433776855500E+02
2.620000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,1,0,0,1,0,1,0.000000000000000E+00,1,0,0,1.388888955116300E-01,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,2.676396179199200E+01,2.676396179199200E+01,1.388888955116300E-01,26,2.676396179199200E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,3.477433776855500E+02,3.477433776855500E+02,347,3.477433776855500E+02
2.630000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,1,0,0,1,0,1,0.000000000000000E+00,1,0,0,1.388888955116300E-01,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,2.954174804687500E+01,2.954174804687500E+01,1.388888955116300E-01,29,2.954174804687500E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,3.477433776855500E+02,3.477433776855500E+02,347,3.477433776855500E+02
2.640000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,1,0,0,1,0,1,0.000000000000000E+00,1,0,0,1.388888955116300E-01,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,3.231953430175800E+01,3.231953430175800E+01,1.388888955116300E-01,32,3.231953430175800E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,3.477433776855500E+02,3.477433776855500E+02,347,3.477433776855500E+02
2.650000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,1,0,0,1,0,1,0.000000000000000E+00,1,0,0,1.388888955116300E-01,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,3.509732055664100E+01,3.509732055664100E+01,1.388888955116300E-01,35,3.509732055664100E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,3.477433776855500E+02,3.477433776855500E+02,347,3.477433776855500E+02
2.660000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,1,0,0,1,0,1,0.000000000000000E+00,1,0,0,1.388888955116300E-01,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,3.787510681152300E+01,3.787510681152300E+01,1.388888955116300E-01,37,3.787510681152300E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,3.477433776855500E+02,3.477433776855500E+02,347,3.477433776855500E+02
2.670000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,1,0,0,1,0,1,0.000000000000000E+00,1,0,0,1.388888955116300E-01,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,4.065289306640600E+01,4.065289306640600E+01,1.388888955116300E-01,40,4.065289306640600E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,3.477433776855500E+02,3.477433776855500E+02,347,3.477433776855500E+02
2.680000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,1,0,0,1,0,1,0.000000000000000E+00,1,0,0,1.388888955116300E-01,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,4.343067932128900E+01,4.343067932128900E+01,1.388888955116300E-01,43,4.343067932128900E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,3.477433776855500E+02,3.477433776855500E+02,347,3.477433776855500E+02
2.690000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,1,0,0,1,0,1,0.000000000000000E+00,1,0,0,1.388888955116300E-01,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,4.620846557617200E+01,4.620846557617200E+01,1.388888955116300E-01,46,4.620846557617200E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,3.477433776855500E+02,3.477433776855500E+02,347,3.477433776855500E+02
2.700000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,1,0,0,1,0,1,0.000000000000000E+00,1,0,0,1.388888955116300E-01,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,4.898625183105500E+01,4.898625183105500E+01,1.388888955116300E-01,48,4.898625183105500E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,3.477433776855500E+02,3.477433776855500E+02,347,3.477433776855500E+02
2.710000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,1,0,0,1,0,1,0.000000000000000E+00,1,0,0,1.388888955116300E-01,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,5.176403808593800E+01,5.176403808593800E+01,1.388888955116300E-01,51,5.176403808593800E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,3.477433776855500E+02,3.477433776855500E+02,347,3.477433776855500E+02
2.720000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,1,0,0,1,0,1,0.000000000000000E+00,1,0,0,1.388888955116300E-01,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,5.454182434082000E+01,5.454182434082000E+01,1.388888955116300E-01,54,5.454182434082000E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,3.477433776855500E+02,3.477433776855500E+02,347,3.477433776855500E+02
2.730000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,1,0,0,1,0,1,0.000000000000000E+00,1,0,0,1.388888955116300E-01,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,5.731961059570300E+01,5.731961059570300E+01,1.388888955116300E-01,57,5.731961059570300E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,3.477433776855500E+02,3.477433776855500E+02,347,3.477433776855500E+02
2.740000000000000E+02,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,9.729093909263600E-01,0,9.729093909263600E-01,2.777777910232500E-01,9.729093909263600E-01,0,1,0.000000000000000E+00,0,5.555555820465100E-01,0,1,1,0,0,1,0,1,0.000000000000000E+00,1,0,0,1.388888955116300E-01,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,6.009739685058600E+01,6.009739685058600E+01,1.388888955116300E-01,60,6.009739685058600E+01,5.000000000000000E+03,1.000000000000000E+02,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0.000000000000000E+00,5.555555820465100E-01,3.477433776855500E+02,3.477433776855500E+02,347,3.477433776855500E+02
