"time", "headlight"
4.036, 0
4.038, 0
4.04, 0
4.041, 0
4.043, 0
4.044, 0
4.046, 0
4.048, 0
4.049, 0
4.051, 0
4.052, 0
4.054, 0
4.056, 0
4.057, 0
4.059, 0
4.06, 0
4.062, 0
4.064, 0
4.065, 0
4.067, 0
4.068, 0
4.07, 0
4.072, 0
4.073, 0
4.075, 0
4.076, 0
4.078, 0
4.08, 0
4.081, 0
4.083, 0
4.084, 0
4.086, 0
4.088, 0
4.089, 0
4.091, 0
4.092, 0
4.094, 0
4.096, 0
4.097, 0
4.099, 0
4.101, 0
4.102, 0
4.104, 0
4.105, 0
4.107, 0
4.109, 0
4.11, 0
4.112, 0
4.113, 0
4.115, 0
4.117, 0
4.118, 0
4.12, 0
4.121, 0
4.123, 0
4.125, 0
4.126, 0
4.128, 0
4.129, 0
4.131, 0
4.133, 0
4.134, 0
4.136, 0
4.137, 0
4.139, 0
4.141, 0
4.142, 0
4.144, 0
4.145, 0
4.147, 0
4.149, 0
4.15, 0
4.152, 0
4.153, 0
4.155, 0
4.157, 0
4.158, 0
4.16, 0
4.161, 0
4.163, 0
4.165, 0
4.166, 0
4.168, 0
4.169, 0
4.171, 0
4.173, 0
4.174, 0
4.176, 0
4.177, 0
4.179, 0
4.181, 0
4.182, 0
4.184, 0
4.185, 0
4.187, 0
4.189, 0
4.19, 0
4.192, 0
4.193, 0
4.195, 0
4.197, 0
4.198, 0
4.2, 0
4.201, 0
4.203, 0
4.205, 0
4.206, 0
4.208, 0
4.209, 0
4.211, 0
4.213, 0
4.214, 0
4.216, 0
4.217, 0
4.219, 0
4.221, 0
4.222, 0
4.224, 0
4.226, 0
4.227, 0
4.229, 0
4.23, 0
4.232, 0
4.234, 0
4.235, 0
4.237, 0
4.238, 0
4.24, 0
4.242, 0
4.243, 0
4.245, 0
4.246, 0
4.248, 0
4.25, 0
4.251, 0
4.253, 0
4.254, 0
4.256, 0
4.258, 0
4.259, 0
4.261, 0
4.262, 0
4.264, 0
4.266, 0
4.267, 0
4.269, 0
4.27, 0
4.272, 0
4.274, 0
4.275, 0
4.277, 0
4.278, 0
4.28, 0
4.282, 0
4.283, 0
4.285, 0
4.286, 0
4.288, 0
4.29, 0
4.291, 0
4.293, 0
4.294, 0
4.296, 0
4.298, 0
4.299, 0
4.301, 0
4.302, 0
4.304, 0
4.306, 0
4.307, 0
4.309, 0
4.31, 0
4.312, 0
4.314, 0
4.315, 0
4.317, 0
4.318, 0
4.32, 0
4.322, 0
4.323, 0
4.325, 0
4.326, 0
4.328, 0
4.33, 0
4.331, 0
4.333, 0
4.334, 0
4.336, 0
4.338, 0
4.339, 0
4.341, 0
4.342, 0
4.344, 0
4.346, 0
4.347, 0
4.349, 0
4.35, 0
4.352, 0
4.354, 0
4.355, 0
4.357, 0
4.359, 0
4.36, 0
4.362, 0
4.363, 0
4.365, 0
4.367, 0
4.368, 0
4.37, 0
4.371, 0
4.373, 0
4.375, 0
4.376, 0
4.378, 0
4.379, 0
4.381, 0
4.383, 0
4.384, 0
4.386, 0
4.387, 0
4.389, 0
4.391, 0
4.392, 0
4.394, 0
4.395, 0
4.397, 0
4.399, 0
4.4, 0
4.402, 0
4.403, 0
4.405, 0
4.407, 0
4.408, 0
4.41, 0
4.411, 0
4.413, 0
4.415, 0
4.416, 0
4.418, 0
4.419, 0
4.421, 0
4.423, 0
4.424, 0
4.426, 0
4.427, 0
4.429, 0
4.431, 0
4.432, 0
4.434, 0
4.435, 0
4.437, 0
4.439, 0
4.44, 0
4.442, 0
4.443, 0
4.445, 0
4.447, 0
4.448, 0
4.45, 0
4.451, 0
4.453, 0
4.455, 0
4.456, 0
4.458, 0
4.459, 0
4.461, 0
4.463, 0
4.464, 0
4.466, 0
4.467, 0
4.469, 0
4.471, 0
4.472, 0
4.474, 0
4.475, 0
4.477, 0
4.479, 0
4.48, 0
4.482, 0
4.484, 0
4.485, 0
4.487, 0
4.488, 0
4.49, 0
4.492, 0
4.493, 0
4.495, 0
4.496, 0
4.498, 0
4.5, 0
4.501, 0
4.503, 0
4.504, 0
4.506, 0
4.508, 0
4.509, 0
4.511, 0
4.512, 0
4.514, 0
4.516, 0
4.517, 0
4.519, 0
4.52, 0
4.522, 0
4.524, 0
4.525, 0
4.527, 0
4.528, 0
4.53, 0
4.532, 0
4.533, 0
4.535, 0
4.536, 0
4.538, 0
4.54, 0
4.541, 0
4.543, 0
4.544, 0
4.546, 0
4.548, 0
4.549, 0
4.551, 0
4.552, 0
4.554, 0
4.556, 0
4.557, 0
4.559, 0
4.56, 0
4.562, 0
4.564, 0
4.565, 0
4.567, 0
4.568, 0
4.57, 0
4.572, 0
4.573, 0
4.575, 0
4.576, 0
4.578, 0
4.58, 0
4.581, 0
4.583, 0
4.584, 0
4.586, 0
4.588, 0
4.589, 0
4.591, 0
4.592, 0
4.594, 0
4.596, 0
4.597, 0
4.599, 0
4.6, 0
4.602, 0
4.604, 0
4.605, 0
4.607, 0
4.608, 0
4.61, 0
4.612, 0
4.613, 0
4.615, 0
4.617, 0
4.618, 0
4.62, 0
4.621, 0
4.623, 0
4.625, 0
4.626, 0
4.628, 0
4.629, 0
4.631, 0
4.633, 0
4.634, 0
4.636, 0
4.637, 0
4.639, 0
4.641, 0
4.642, 0
4.644, 0
4.645, 0
4.647, 0
4.649, 0
4.65, 0
4.652, 0
4.653, 0
4.655, 0
4.657, 0
4.658, 0
4.66, 0
4.661, 0
4.663, 0
4.665, 0
4.666, 0
4.668, 0
4.669, 0
4.671, 0
4.673, 0
4.674, 0
4.676, 0
4.677, 0
4.679, 0
4.681, 0
4.682, 0
4.684, 0
4.685, 0
4.687, 0
4.689, 0
4.69, 0
4.692, 0
4.693, 0
4.695, 0
4.697, 0
4.698, 0
4.7, 0
4.701, 0
4.703, 0
4.705, 0
4.706, 0
4.708, 0
4.709, 0
4.711, 0
4.713, 0
4.714, 0
4.716, 0
4.717, 0
4.719, 0
4.721, 0
4.722, 0
4.724, 0
4.725, 0
4.727, 0
4.729, 0
4.73, 0
4.732, 0
4.733, 0
4.735, 0
4.737, 0
4.738, 0
4.74, 0
4.742, 0
4.743, 0
4.745, 0
4.746, 0
4.748, 0
4.75, 0
4.751, 0
4.753, 0
4.754, 0
4.756, 0
4.758, 0
4.759, 0
4.761, 0
4.762, 0
4.764, 0
4.766, 0
4.767, 0
4.769, 0
4.77, 0
4.772, 0
4.774, 0
4.775, 0
4.777, 0
4.778, 0
4.78, 0
4.782, 0
4.783, 0
4.785, 0
4.786, 0
4.788, 0
4.79, 0
4.791, 0
4.793, 0
4.794, 0
4.796, 0
4.798, 0
4.799, 0
4.801, 0
4.802, 0
4.804, 0
4.806, 0
4.807, 0
4.809, 0
4.81, 0
4.812, 0
4.814, 0
4.815, 0
4.817, 0
4.818, 0
4.82, 0
4.822, 0
4.823, 0
4.825, 0
4.826, 0
4.828, 0
4.83, 0
4.831, 0
4.833, 0
4.834, 0
4.836, 0
4.838, 0
4.839, 0
4.841, 0
4.842, 0
4.844, 0
4.846, 0
4.847, 0
4.849, 0
4.85, 0
4.852, 0
4.854, 0
4.855, 0
4.857, 0
4.858, 0
4.86, 0
4.862, 0
4.863, 0
4.865, 0
4.867, 0
4.868, 0
4.87, 0
4.871, 0
4.873, 0
4.875, 0
4.876, 0
4.878, 0
4.879, 0
4.881, 0
4.883, 0
4.884, 0
4.886, 0
4.887, 0
4.889, 0
4.891, 0
4.892, 0
4.894, 0
4.895, 0
4.897, 0
4.899, 0
4.9, 0
4.902, 0
4.903, 0
4.905, 0
4.907, 0
4.908, 0
4.91, 0
4.911, 0
4.913, 0
4.915, 0
4.916, 0
4.918, 0
4.919, 0
4.921, 0
4.923, 0
4.924, 0
4.926, 0
4.927, 0
4.929, 0
4.931, 0
4.932, 0
4.934, 0
4.935, 0
4.937, 0
4.939, 0
4.94, 0
4.942, 0
4.943, 0
4.945, 0
4.947, 0
4.948, 0
4.95, 0
4.951, 0
4.953, 0
4.955, 0
4.956, 0
4.958, 0
4.959, 0
4.961, 0
4.963, 0
4.964, 0
4.966, 0
4.967, 0
4.969, 0
4.971, 0
4.972, 0
4.974, 0
4.975, 0
4.977, 0
4.979, 0
4.98, 0
4.982, 0
4.983, 0
4.985, 0
4.987, 0
4.988, 0
4.99, 0
4.991, 0
4.993, 0
4.995, 0
4.996, 0
4.998, 0
5, 0
5.001, 0
5.003, 0
5.004, 0
5.006, 0
5.008, 0
5.009, 0
5.011, 0
5.012, 0
5.014, 0
5.016, 0
5.017, 0
5.019, 0
5.02, 0
5.022, 0
5.024, 0
5.025, 0
5.027, 0
5.028, 0
5.03, 0
5.032, 0
5.033, 0
5.035, 0
5.036, 0
5.038, 0
5.04, 0
5.041, 0
5.043, 0
5.044, 0
5.046, 0
5.048, 0
5.049, 0
5.051, 0
5.052, 0
5.054, 0
5.056, 0
5.057, 0
5.059, 0
5.06, 0
5.062, 0
5.064, 0
5.065, 0
5.067, 0
5.068, 0
5.07, 0
5.072, 0
5.073, 0
5.075, 0
5.076, 0
5.078, 0
5.08, 0
5.081, 0
5.083, 0
5.084, 0
5.086, 0
5.088, 0
5.089, 0
5.091, 0
5.092, 0
5.094, 0
5.096, 0
5.097, 0
5.099, 0
5.1, 0
5.102, 0
5.104, 0
5.105, 0
5.107, 0
5.108, 0
5.11, 0
5.112, 0
5.113, 0
5.115, 0
5.116, 0
5.118, 0
5.12, 0
5.121, 0
5.123, 0
5.125, 0
5.126, 0
5.128, 0
5.129, 0
5.131, 0
5.133, 0
5.134, 0
5.136, 0
5.137, 0
5.139, 0
5.141, 0
5.142, 0
5.144, 0
5.145, 0
5.147, 0
5.149, 0
5.15, 0
5.152, 0
5.153, 0
5.155, 0
5.157, 0
5.158, 0
5.16, 0
5.161, 0
5.163, 0
5.165, 0
5.166, 0
5.168, 0
5.169, 0
5.171, 0
5.173, 0
5.174, 0
5.176, 0
5.177, 0
5.179, 0
5.181, 0
5.182, 0
5.184, 0
5.185, 0
5.187, 0
5.189, 0
5.19, 0
5.192, 0
5.193, 0
5.195, 0
5.197, 0
5.198, 0
5.2, 0
5.201, 0
5.203, 0
5.205, 0
5.206, 0
5.208, 0
5.209, 0
5.211, 0
5.213, 0
5.214, 0
5.216, 0
5.217, 0
5.219, 0
5.221, 0
5.222, 0
5.224, 0
5.225, 0
5.227, 0
5.229, 0
5.23, 0
5.232, 0
5.233, 0
5.235, 0
5.237, 0
5.238, 0
5.24, 0
5.241, 0
5.243, 0
5.245, 0
5.246, 0
5.248, 0
5.25, 0
5.251, 0
5.253, 0
5.254, 0
5.256, 0
5.258, 0
5.259, 0
5.261, 0
5.262, 0
5.264, 0
5.266, 0
5.267, 0
5.269, 0
5.27, 0
5.272, 0
5.274, 0
5.275, 0
5.277, 0
5.278, 0
5.28, 0
5.282, 0
5.283, 0
5.285, 0
5.286, 0
5.288, 0
5.29, 0
5.291, 0
5.293, 0
5.294, 0
5.296, 0
5.298, 0
5.299, 0
5.301, 0
5.302, 0
5.304, 0
5.306, 0
5.307, 0
5.309, 0
5.31, 0
5.312, 0
5.314, 0
5.315, 0
5.317, 0
5.318, 0
5.32, 0
5.322, 0
5.323, 0
5.325, 0
5.326, 0
5.328, 0
5.33, 0
5.331, 0
5.333, 0
5.334, 0
5.336, 0
5.338, 0
5.339, 0
5.341, 0
5.342, 0
5.344, 0
5.346, 0
5.347, 0
5.349, 0
5.35, 0
5.352, 0
5.354, 0
5.355, 0
5.357, 0
5.358, 0
5.36, 0
5.362, 0
5.363, 0
5.365, 0
5.366, 0
5.368, 0
5.37, 0
5.371, 0
5.373, 0
5.374, 0
5.376, 0
5.378, 0
5.379, 0
5.381, 0
5.383, 0
5.384, 0
5.386, 0
5.387, 0
5.389, 0
5.391, 0
5.392, 0
5.394, 0
5.395, 0
5.397, 0
5.399, 0
5.4, 0
5.402, 0
5.403, 0
5.405, 0
5.407, 0
5.408, 0
5.41, 0
5.411, 0
5.413, 0
5.415, 0
5.416, 0
5.418, 0
5.419, 0
5.421, 0
5.423, 0
5.424, 0
5.426, 0
5.427, 0
5.429, 0
5.431, 0
5.432, 0
5.434, 0
5.435, 0
5.437, 0
5.439, 0
5.44, 0
5.442, 0
5.443, 0
5.445, 0
5.447, 0
5.448, 0
5.45, 0
5.451, 0
5.453, 0
5.455, 0
5.456, 0
5.458, 0
5.459, 0
5.461, 0
5.463, 0
5.464, 0
5.466, 0
5.467, 0
5.469, 0
5.471, 0
5.472, 0
5.474, 0
5.475, 0
5.477, 0
5.479, 0
5.48, 0
5.482, 0
5.483, 0
5.485, 0
5.487, 0
5.488, 0
5.49, 0
5.491, 0
5.493, 0
5.495, 0
5.496, 0
5.498, 0
5.499, 0
5.501, 0
5.503, 0
5.504, 0
5.506, 0
5.508, 0
5.509, 0
5.511, 0
5.512, 0
5.514, 0
5.516, 0
5.517, 0
5.519, 0
5.52, 0
5.522, 0
5.524, 0
5.525, 0
5.527, 0
5.528, 0
5.53, 0
5.532, 0
5.533, 0
5.535, 0
5.536, 0
5.538, 0
5.54, 0
5.541, 0
5.543, 0
5.544, 0
5.546, 0
5.548, 0
5.549, 0
5.551, 0
5.552, 0
5.554, 0
5.556, 0
5.557, 0
5.559, 0
5.56, 0
5.562, 0
5.564, 0
5.565, 0
5.567, 0
5.568, 0
5.57, 0
5.572, 0
5.573, 0
5.575, 0
5.576, 0
5.578, 0
5.58, 0
5.581, 0
5.583, 0
5.584, 0
5.586, 0
5.588, 0
5.589, 0
5.591, 0
5.592, 0
5.594, 0
5.596, 0
5.597, 0
5.599, 0
5.6, 0
5.602, 0
5.604, 0
5.605, 0
5.607, 0
5.608, 0
5.61, 0
5.612, 0
5.613, 0
5.615, 0
5.616, 0
5.618, 0
5.62, 0
5.621, 0
5.623, 0
5.624, 0
5.626, 0
5.628, 0
5.629, 0
5.631, 0
5.633, 0
5.634, 0
5.636, 0
5.637, 0
5.639, 0
5.641, 0
5.642, 0
5.644, 0
5.645, 0
5.647, 0
5.649, 0
5.65, 0
5.652, 1
5.653, 1
5.655, 1
5.657, 1
5.658, 1
5.66, 1
5.661, 1
5.663, 1
5.665, 1
5.666, 1
5.668, 1
5.669, 1
5.671, 1
5.673, 1
5.674, 1
5.676, 1
5.677, 1
5.679, 1
5.681, 1
5.682, 1
5.684, 1
5.685, 1
5.687, 1
5.689, 1
5.69, 1
5.692, 1
5.693, 1
5.695, 1
5.697, 1
5.698, 1
5.7, 1
5.701, 1
5.703, 1
5.705, 1
5.706, 1
5.708, 1
5.709, 1
5.711, 1
5.713, 1
5.714, 1
5.716, 1
5.717, 1
5.719, 1
5.721, 1
5.722, 1
5.724, 1
5.725, 1
5.727, 1
5.729, 1
5.73, 1
5.732, 1
5.733, 1
5.735, 1
5.737, 1
5.738, 1
5.74, 1
5.741, 1
5.743, 1
5.745, 1
5.746, 1
5.748, 1
5.749, 1
5.751, 1
5.753, 1
5.754, 1
5.756, 1
5.757, 1
5.759, 1
5.761, 1
5.762, 1
5.764, 1
5.766, 1
5.767, 1
5.769, 1
5.77, 1
5.772, 1
5.774, 1
5.775, 1
5.777, 1
5.778, 1
5.78, 1
5.782, 1
5.783, 1
5.785, 1
5.786, 1
5.788, 1
5.79, 1
5.791, 1
5.793, 1
5.794, 1
5.796, 1
5.798, 1
5.799, 1
5.801, 1
5.802, 1
5.804, 1
5.806, 1
5.807, 1
5.809, 1
5.81, 1
5.812, 1
5.814, 1
5.815, 1
5.817, 1
5.818, 1
5.82, 1
5.822, 1
5.823, 1
5.825, 1
5.826, 1
5.828, 1
5.83, 1
5.831, 1
5.833, 1
5.834, 1
5.836, 1
5.838, 1
5.839, 1
5.841, 1
5.842, 1
5.844, 1
5.846, 1
5.847, 1
5.849, 1
5.85, 1
5.852, 1
5.854, 1
5.855, 1
5.857, 1
5.858, 1
5.86, 1
5.862, 1
5.863, 1
5.865, 1
5.866, 1
5.868, 1
5.87, 1
5.871, 1
5.873, 1
5.874, 1
5.876, 1
5.878, 1
5.879, 1
5.881, 1
5.882, 1
5.884, 1
5.886, 1
5.887, 1
5.889, 1
5.891, 1
5.892, 1
5.894, 1
5.895, 1
5.897, 1
5.899, 1
5.9, 1
5.902, 1
5.903, 1
5.905, 1
5.907, 1
5.908, 1
5.91, 1
5.911, 1
5.913, 1
5.915, 1
5.916, 1
5.918, 1
5.919, 1
5.921, 1
5.923, 1
5.924, 1
5.926, 1
5.927, 1
5.929, 1
5.931, 1
5.932, 1
5.934, 1
5.935, 1
5.937, 1
5.939, 1
5.94, 1
5.942, 1
5.943, 1
5.945, 1
5.947, 1
5.948, 1
5.95, 1
5.951, 1
5.953, 1
5.955, 1
5.956, 1
5.958, 1
5.959, 1
5.961, 1
5.963, 1
5.964, 1
5.966, 1
5.967, 1
5.969, 1
5.971, 1
5.972, 1
5.974, 1
5.975, 1
5.977, 1
5.979, 1
5.98, 1
5.982, 1
5.983, 1
5.985, 1
5.987, 1
5.988, 1
5.99, 1
5.991, 1
5.993, 1
5.995, 1
5.996, 1
5.998, 1
5.999, 1
6.001, 1
6.003, 1
6.004, 1
6.006, 1
6.007, 1
6.009, 1
6.011, 1
6.012, 1
6.014, 1
6.015, 1
6.017, 1
6.019, 1
6.02, 1
6.022, 1
6.024, 1
6.025, 1
6.027, 1
6.028, 1
6.03, 1
6.032, 1
6.033, 1
6.035, 1
6.036, 1
6.038, 1
6.04, 1
6.041, 1
6.043, 1
6.044, 1
6.046, 1
6.048, 1
6.049, 1
6.051, 1
6.052, 1
6.054, 1
6.056, 1
6.057, 1
6.059, 1
6.06, 1
6.062, 1
6.064, 1
6.065, 1
6.067, 1
6.068, 1
6.07, 1
6.072, 1
6.073, 1
6.075, 1
6.076, 1
6.078, 1
6.08, 1
6.081, 1
6.083, 1
6.084, 1
6.086, 1
6.088, 1
6.089, 1
6.091, 1
6.092, 1
6.094, 1
6.096, 1
6.097, 1
6.099, 1
6.1, 1
6.102, 1
6.104, 1
6.105, 1
6.107, 1
6.108, 1
6.11, 1
6.112, 1
6.113, 1
6.115, 1
6.116, 1
6.118, 1
6.12, 1
6.121, 1
6.123, 1
6.124, 1
6.126, 1
6.128, 1
6.129, 1
6.131, 1
6.132, 1
6.134, 1
6.136, 1
6.137, 1
6.139, 1
6.14, 1
6.142, 1
6.144, 1
6.145, 1
6.147, 1
6.149, 1
6.15, 1
6.152, 1
6.153, 1
6.155, 1
6.157, 1
6.158, 1
6.16, 1
6.161, 1
6.163, 1
6.165, 1
6.166, 1
6.168, 1
6.169, 1
6.171, 1
6.173, 1
6.174, 1
6.176, 1
6.177, 1
6.179, 1
6.181, 1
6.182, 1
6.184, 1
6.185, 1
6.187, 1
6.189, 1
6.19, 1
6.192, 1
6.193, 1
6.195, 1
6.197, 1
6.198, 1
6.2, 1
6.201, 1
6.203, 1
6.205, 1
6.206, 1
6.208, 1
6.209, 1
6.211, 1
6.213, 1
6.214, 1
6.216, 1
6.217, 1
6.219, 1
6.221, 1
6.222, 1
6.224, 1
6.225, 1
6.227, 1
6.229, 1
6.23, 1
6.232, 1
6.233, 1
6.235, 1
6.237, 1
6.238, 1
6.24, 1
6.241, 1
6.243, 1
6.245, 1
6.246, 1
6.248, 1
6.249, 1
6.251, 1
6.253, 1
6.254, 1
6.256, 1
6.257, 1
6.259, 1
6.261, 1
6.262, 1
6.264, 1
6.265, 1
6.267, 1
6.269, 1
6.27, 1
6.272, 1
6.274, 1
6.275, 1
6.277, 1
6.278, 1
6.28, 1
6.282, 1
6.283, 1
6.285, 1
6.286, 1
6.288, 1
6.29, 1
6.291, 1
6.293, 1
6.294, 1
6.296, 1
6.298, 1
6.299, 1
6.301, 1
6.302, 1
6.304, 1
6.306, 1
6.307, 1
6.309, 1
6.31, 1
6.312, 1
6.314, 1
6.315, 1
6.317, 1
6.318, 1
6.32, 1
6.322, 1
6.323, 1
6.325, 1
6.326, 1
6.328, 1
6.33, 1
6.331, 1
6.333, 1
6.334, 1
6.336, 1
6.338, 1
6.339, 1
6.341, 1
6.342, 1
6.344, 1
6.346, 1
6.347, 1
6.349, 1
6.35, 1
6.352, 1
6.354, 1
6.355, 1
6.357, 1
6.358, 1
6.36, 1
6.362, 1
6.363, 1
6.365, 1
6.366, 1
6.368, 1
6.37, 1
6.371, 1
6.373, 1
6.374, 1
6.376, 1
6.378, 1
6.379, 1
6.381, 1
6.382, 1
6.384, 1
6.386, 1
6.387, 1
6.389, 1
6.39, 1
6.392, 1
6.394, 1
6.395, 1
6.397, 1
6.398, 1
6.4, 1
6.402, 1
6.403, 1
6.405, 1
6.407, 1
6.408, 1
6.41, 1
6.411, 1
6.413, 1
6.415, 1
6.416, 1
6.418, 1
6.419, 1
6.421, 1
6.423, 1
6.424, 1
6.426, 1
6.427, 1
6.429, 1
6.431, 1
6.432, 1
6.434, 1
6.435, 1
6.437, 1
6.439, 1
6.44, 1
6.442, 1
6.443, 1
6.445, 1
6.447, 1
6.448, 1
6.45, 1
6.451, 1
6.453, 1
6.455, 1
6.456, 1
6.458, 1
6.459, 1
6.461, 1
6.463, 1
6.464, 1
6.466, 1
6.467, 1
6.469, 1
6.471, 1
6.472, 1
6.474, 1
6.475, 1
6.477, 1
6.479, 1
6.48, 1
6.482, 1
6.483, 1
6.485, 1
6.487, 1
6.488, 1
6.49, 1
6.491, 1
6.493, 1
6.495, 1
6.496, 1
6.498, 1
6.499, 1
6.501, 1
6.503, 1
6.504, 1
6.506, 1
6.507, 1
6.509, 1
6.511, 1
6.512, 1
6.514, 1
6.515, 1
6.517, 1
6.519, 1
6.52, 1
6.522, 1
6.523, 1
6.525, 1
6.527, 1
6.528, 1
6.53, 1
6.532, 1
6.533, 1
6.535, 1
6.536, 1
6.538, 1
6.54, 1
6.541, 1
6.543, 1
6.544, 1
6.546, 1
6.548, 1
6.549, 1
6.551, 1
6.552, 1
6.554, 1
6.556, 1
6.557, 1
6.559, 1
6.56, 1
6.562, 1
6.564, 1
6.565, 1
6.567, 1
6.568, 1
6.57, 1
6.572, 1
6.573, 1
6.575, 1
6.576, 1
6.578, 1
6.58, 1
6.581, 1
6.583, 1
6.584, 1
6.586, 1
6.588, 1
6.589, 1
6.591, 1
6.592, 1
6.594, 1
6.596, 1
6.597, 1
6.599, 1
6.6, 1
6.602, 1
6.604, 1
6.605, 1
6.607, 1
6.608, 1
6.61, 1
6.612, 1
6.613, 1
6.615, 1
6.616, 1
6.618, 1
6.62, 1
6.621, 1
6.623, 1
6.624, 1
6.626, 1
6.628, 1
6.629, 1
6.631, 1
6.632, 1
6.634, 1
6.636, 1
6.637, 1
6.639, 1
6.64, 1
6.642, 1
6.644, 1
6.645, 1
6.647, 1
6.648, 1
6.65, 1
6.652, 1
6.653, 1
6.655, 1
6.656, 1
6.658, 1
6.66, 1
6.661, 1
6.663, 1
6.665, 1
6.666, 1
6.668, 1
6.669, 1
6.671, 1
6.673, 1
6.674, 1
6.676, 1
6.677, 1
6.679, 1
6.681, 1
6.682, 1
6.684, 1
6.685, 1
6.687, 1
6.689, 1
6.69, 1
6.692, 1
6.693, 1
6.695, 1
6.697, 1
6.698, 1
6.7, 1
6.701, 1
6.703, 1
6.705, 1
6.706, 1
6.708, 1
6.709, 1
6.711, 1
6.713, 1
6.714, 1
6.716, 1
6.717, 1
6.719, 1
6.721, 1
6.722, 1
6.724, 1
6.725, 1
6.727, 1
6.729, 1
6.73, 1
6.732, 1
6.733, 1
6.735, 1
6.737, 1
6.738, 1
6.74, 1
6.741, 1
6.743, 1
6.745, 1
6.746, 1
6.748, 1
6.749, 1
6.751, 1
6.753, 1
6.754, 1
6.756, 1
6.757, 1
6.759, 1
6.761, 1
6.762, 1
6.764, 1
6.765, 1
6.767, 1
6.769, 1
6.77, 1
6.772, 1
6.773, 1
6.775, 1
6.777, 1
6.778, 1
6.78, 1
6.781, 1
6.783, 1
6.785, 1
6.786, 1
6.788, 1
6.79, 1
6.791, 1
6.793, 1
6.794, 1
6.796, 1
6.798, 1
6.799, 1
6.801, 1
6.802, 1
6.804, 1
6.806, 1
6.807, 1
6.809, 1
6.81, 1
6.812, 1
6.814, 1
6.815, 1
6.817, 1
6.818, 1
6.82, 1
6.822, 1
6.823, 1
6.825, 1
6.826, 1
6.828, 1
6.83, 1
6.831, 1
6.833, 1
6.834, 1
6.836, 1
6.838, 1
6.839, 1
6.841, 1
6.842, 1
6.844, 1
6.846, 1
6.847, 1
6.849, 1
6.85, 1
6.852, 1
6.854, 1
6.855, 1
6.857, 1
6.858, 1
6.86, 1
6.862, 1
6.863, 1
6.865, 1
6.866, 1
6.868, 1
6.87, 1
6.871, 1
6.873, 1
6.874, 1
6.876, 1
6.878, 1
6.879, 1
6.881, 1
6.882, 1
6.884, 1
6.886, 1
6.887, 1
6.889, 1
6.89, 1
6.892, 1
6.894, 1
6.895, 1
6.897, 1
6.898, 1
6.9, 1
6.902, 1
6.903, 1
6.905, 1
6.906, 1
6.908, 1
6.91, 1
6.911, 1
6.913, 1
6.915, 1
6.916, 1
6.918, 1
6.919, 1
6.921, 1
6.923, 1
6.924, 1
6.926, 1
6.927, 1
6.929, 1
6.931, 1
6.932, 1
6.934, 1
6.935, 1
6.937, 1
6.939, 1
6.94, 1
6.942, 1
6.943, 1
6.945, 1
6.947, 1
6.948, 1
6.95, 1
6.951, 1
6.953, 1
6.955, 1
6.956, 1
6.958, 1
6.959, 1
6.961, 1
6.963, 1
6.964, 1
6.966, 1
6.967, 1
6.969, 1
6.971, 1
6.972, 1
6.974, 1
6.975, 1
6.977, 1
6.979, 1
6.98, 1
6.982, 1
6.983, 1
6.985, 1
6.987, 1
6.988, 1
6.99, 1
6.991, 1
6.993, 1
6.995, 1
6.996, 1
6.998, 1
6.999, 1
7, 1
