time,clock.y,data_0.y,data_1.y,dFFREG.clock,dFFREG.dataIn[1],dFFREG.dataIn[2],dFFREG.dataOut[1],dFFREG.dataOut[2],dFFREG.delay.inertialDelaySensitive[1].delayTime,dFFREG.delay.inertialDelaySensitive[1].lh,dFFREG.delay.inertialDelaySensitive[1].t_next,dFFREG.delay.inertialDelaySensitive[1].x,dFFREG.delay.inertialDelaySensitive[1].y,dFFREG.delay.inertialDelaySensitive[1].y_auxiliary,dFFREG.delay.inertialDelaySensitive[1].y_old,dFFREG.delay.inertialDelaySensitive[2].delayTime,dFFREG.delay.inertialDelaySensitive[2].lh,dFFREG.delay.inertialDelaySensitive[2].t_next,dFFREG.delay.inertialDelaySensitive[2].x,dFFREG.delay.inertialDelaySensitive[2].y,dFFREG.delay.inertialDelaySensitive[2].y_auxiliary,dFFREG.delay.inertialDelaySensitive[2].y_old,dFFREG.delay.x[1],dFFREG.delay.x[2],dFFREG.delay.y[1],dFFREG.delay.y[2],dFFREG.dFFR.clock,dFFREG.dFFR.clock_flag,dFFREG.dFFR.dataIn[1],dFFREG.dFFR.dataIn[2],dFFREG.dFFR.dataOut[1],dFFREG.dFFR.dataOut[2],dFFREG.dFFR.next_assign_val[1],dFFREG.dFFR.next_assign_val[2],dFFREG.dFFR.nextstate[1],dFFREG.dFFR.nextstate[2],dFFREG.dFFR.reset,dFFREG.dFFR.reset_flag,dFFREG.reset,reset.y
14.4699999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.4799999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.4899999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.4999999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.5099999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.5199999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.5299999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.5399999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.5499999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.5599999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.5699999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.5799999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.5899999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.5999999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.6099999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.6199999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.6299999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.6399999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.6499999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.6599999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.6699999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.6799999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.6899999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.6999999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.7099999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.7199999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.7299999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.7399999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.7499999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.7599999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.7699999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.7799999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.7899999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.7999999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.8099999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.8199999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.8299999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.8399999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.8499999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.8599999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.8699999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.8799999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.8899999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.8999999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.9099999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.9199999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.9299999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.9399999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.9499999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.9599999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.9699999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.9799999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.9899999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
14.9999999999997,3,3,2,3,3,2,4,3,6,1,13.0099999999999,4,4,4,3,6,1,16.0099999999998,2,3,3,3,4,2,4,3,3,0,3,2,4,2,4,2,4,2,3,3,3,3
15.0099999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.0199999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.0299999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.0399999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.0499999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.0599999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.0699999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.0799999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.0899999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.0999999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.1099999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.1199999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.1299999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.1399999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.1499999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.1599999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.1699999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.1799999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.1899999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.1999999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.2099999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.2199999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.2299999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.2399999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.2499999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.2599999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.2699999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.2799999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.2899999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.2999999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.3099999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.3199999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.3299999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.3399999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.3499999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.3599999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.3699999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.3799999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.3899999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.3999999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.4099999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.4199999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.4299999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.4399999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.4499999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.4599999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.4699999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.4799999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.4899999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.4999999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.5099999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.5199999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.5299999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.5399999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.5499999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.5599999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.5699999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.5799999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.5899999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.5999999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.6099999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.6199999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.6299999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.6399999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.6499999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.6599999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.6699999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.6799999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.6899999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.6999999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.7099999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.7199999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.7299999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.7399999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.7499999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.7599999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.7699999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
15.7799999999997,4,3,2,4,3,2,4,3,5,-1,20.0099999999997,3,4,4,4,6,1,16.0099999999998,2,3,3,3,3,2,4,3,4,1,3,2,3,2,3,2,3,2,3,3,3,3
