Time,u1,y1,y2,
2.329,-1,1,3,
2.33,-1,1,3,
2.331,-1,1,3,
2.332,-1,1,3,
2.333,-1,1,3,
2.334,-1,1,3,
2.335,-1,1,3,
2.336,-1,1,3,
2.337,-1,1,3,
2.338,-1,1,3,
2.339,-1,1,3,
2.34,-1,1,3,
2.341,-1,1,3,
2.342,-1,1,3,
2.343,-1,1,3,
2.344,-1,1,3,
2.345,-1,1,3,
2.346,-1,1,3,
2.347,-1,1,3,
2.348,-1,1,3,
2.349,-1,1,3,
2.35,-1,1,3,
2.351,-1,1,3,
2.352,-1,1,3,
2.353,-1,1,3,
2.354,-1,1,3,
2.355,-1,1,3,
2.356,-1,1,3,
2.357,-1,1,3,
2.358,-1,1,3,
2.359,-1,1,3,
2.36,-1,1,3,
2.361,-1,1,3,
2.362,-1,1,3,
2.363,-1,1,3,
2.364,-1,1,3,
2.365,-1,1,3,
2.366,-1,1,3,
2.367,-1,1,3,
2.368,-1,1,3,
2.369,-1,1,3,
2.37,-1,1,3,
2.371,-1,1,3,
2.372,-1,1,3,
2.373,-1,1,3,
2.374,-1,1,3,
2.375,-1,1,3,
2.376,-1,1,3,
2.377,-1,1,3,
2.378,-1,1,3,
2.379,-1,1,3,
2.38,-1,1,3,
2.381,-1,1,3,
2.382,-1,1,3,
2.383,-1,1,3,
2.384,-1,1,3,
2.385,-1,1,3,
2.386,-1,1,3,
2.387,-1,1,3,
2.388,-1,1,3,
2.389,-1,1,3,
2.39,-1,1,3,
2.391,-1,1,3,
2.392,-1,1,3,
2.393,-1,1,3,
2.394,-1,1,3,
2.395,-1,1,3,
2.396,-1,1,3,
2.397,-1,1,3,
2.398,-1,1,3,
2.399,-1,1,3,
2.4,-1,1,3,
2.401,-1,1,3,
2.402,-1,1,3,
2.403,-1,1,3,
2.404,-1,1,3,
2.405,-1,1,3,
2.406,-1,1,3,
2.407,-1,1,3,
2.408,-1,1,3,
2.409,-1,1,3,
2.41,-1,1,3,
2.411,-1,1,3,
2.412,-1,1,3,
2.413,-1,1,3,
2.414,-1,1,3,
2.415,-1,1,3,
2.416,-1,1,3,
2.417,-1,1,3,
2.418,-1,1,3,
2.419,-1,1,3,
2.42,-1,1,3,
2.421,-1,1,3,
2.422,-1,1,3,
2.423,-1,1,3,
2.424,-1,1,3,
2.425,-1,1,3,
2.426,-1,1,3,
2.427,-1,1,3,
2.428,-1,1,3,
2.429,-1,1,3,
2.43,-1,1,3,
2.431,-1,1,3,
2.432,-1,1,3,
2.433,-1,1,3,
2.434,-1,1,3,
2.435,-1,1,3,
2.436,-1,1,3,
2.437,-1,1,3,
2.438,-1,1,3,
2.439,-1,1,3,
2.44,-1,1,3,
2.441,-1,1,3,
2.442,-1,1,3,
2.443,-1,1,3,
2.444,-1,1,3,
2.445,-1,1,3,
2.446,-1,1,3,
2.447,-1,1,3,
2.448,-1,1,3,
2.449,-1,1,3,
2.45,-1,1,3,
2.451,-1,1,3,
2.452,-1,1,3,
2.453,-1,1,3,
2.454,-1,1,3,
2.455,-1,1,3,
2.456,-1,1,3,
2.457,-1,1,3,
2.458,-1,1,3,
2.459,-1,1,3,
2.46,-1,1,3,
2.461,-1,1,3,
2.462,-1,1,3,
2.463,-1,1,3,
2.464,-1,1,3,
2.465,-1,1,3,
2.466,-1,1,3,
2.467,-1,1,3,
2.468,-1,1,3,
2.469,-1,1,3,
2.47,-1,1,3,
2.471,-1,1,3,
2.472,-1,1,3,
2.473,-1,1,3,
2.474,-1,1,3,
2.475,-1,1,3,
2.476,-1,1,3,
2.477,-1,1,3,
2.478,-1,1,3,
2.479,-1,1,3,
2.48,-1,1,3,
2.481,-1,1,3,
2.482,-1,1,3,
2.483,-1,1,3,
2.484,-1,1,3,
2.485,-1,1,3,
2.486,-1,1,3,
2.487,-1,1,3,
2.488,-1,1,3,
2.489,-1,1,3,
2.49,-1,1,3,
2.491,-1,1,3,
2.492,-1,1,3,
2.493,-1,1,3,
2.494,-1,1,3,
2.495,-1,1,3,
2.496,-1,1,3,
2.497,-1,1,3,
2.498,-1,1,3,
2.499,-1,1,3,
2.5,-1,0,3,
2.501,-1,0,3,
2.502,-1,0,3,
2.503,-1,0,3,
2.504,-1,0,3,
2.505,-1,0,3,
2.506,-1,0,3,
2.507,-1,0,3,
2.508,-1,0,3,
2.509,-1,0,3,
2.51,-1,0,3,
2.511,-1,0,3,
2.512,-1,0,3,
2.513,-1,0,3,
2.514,-1,0,3,
2.515,-1,0,3,
2.516,-1,0,3,
2.517,-1,0,3,
2.518,-1,0,3,
2.519,-1,0,3,
2.52,-1,0,3,
2.521,-1,0,3,
2.522,-1,0,3,
2.523,-1,0,3,
2.524,-1,0,3,
2.525,-1,0,3,
2.526,-1,0,3,
2.527,-1,0,3,
2.528,-1,0,3,
2.529,-1,0,3,
2.53,-1,0,3,
2.531,-1,0,3,
2.532,-1,0,3,
2.533,-1,0,3,
2.534,-1,0,3,
2.535,-1,0,3,
2.536,-1,0,3,
2.537,-1,0,3,
2.538,-1,0,3,
2.539,-1,0,3,
2.54,-1,0,3,
2.541,-1,0,3,
2.542,-1,0,3,
2.543,-1,0,3,
2.544,-1,0,3,
2.545,-1,0,3,
2.546,-1,0,3,
2.547,-1,0,3,
2.548,-1,0,3,
2.549,-1,0,3,
2.55,-1,0,3,
2.551,-1,0,3,
2.552,-1,0,3,
2.553,-1,0,3,
2.554,-1,0,3,
2.555,-1,0,3,
2.556,-1,0,3,
2.557,-1,0,3,
2.558,-1,0,3,
2.559,-1,0,3,
2.56,-1,0,3,
2.561,-1,0,3,
2.562,-1,0,3,
2.563,-1,0,3,
2.564,-1,0,3,
2.565,-1,0,3,
2.566,-1,0,3,
2.567,-1,0,3,
2.568,-1,0,3,
2.569,-1,0,3,
2.57,-1,0,3,
2.571,-1,0,3,
2.572,-1,0,3,
2.573,-1,0,3,
2.574,-1,0,3,
2.575,-1,0,3,
2.576,-1,0,3,
2.577,-1,0,3,
2.578,-1,0,3,
2.579,-1,0,3,
2.58,-1,0,3,
2.581,-1,0,3,
2.582,-1,0,3,
2.583,-1,0,3,
2.584,-1,0,3,
2.585,-1,0,3,
2.586,-1,0,3,
2.587,-1,0,3,
2.588,-1,0,3,
2.589,-1,0,3,
2.59,-1,0,3,
2.591,-1,0,3,
2.592,-1,0,3,
2.593,-1,0,3,
2.594,-1,0,3,
2.595,-1,0,3,
2.596,-1,0,3,
2.597,-1,0,3,
2.598,-1,0,3,
2.599,-1,0,3,
2.6,-1,0,0,
2.601,-1,0,0,
2.602,-1,0,0,
2.603,-1,0,0,
2.604,-1,0,0,
2.605,-1,0,0,
2.606,-1,0,0,
2.607,-1,0,0,
2.608,-1,0,0,
2.609,-1,0,0,
2.61,-1,0,0,
2.611,-1,0,0,
2.612,-1,0,0,
2.613,-1,0,0,
2.614,-1,0,0,
2.615,-1,0,0,
2.616,-1,0,0,
2.617,-1,0,0,
2.618,-1,0,0,
2.619,-1,0,0,
2.62,-1,0,0,
2.621,-1,0,0,
2.622,-1,0,0,
2.623,-1,0,0,
2.624,-1,0,0,
2.625,-1,0,0,
2.626,-1,0,0,
2.627,-1,0,0,
2.628,-1,0,0,
2.629,-1,0,0,
2.63,-1,0,0,
2.631,-1,0,0,
2.632,-1,0,0,
2.633,-1,0,0,
2.634,-1,0,0,
2.635,-1,0,0,
2.636,-1,0,0,
2.637,-1,0,0,
2.638,-1,0,0,
2.639,-1,0,0,
2.64,-1,0,0,
2.641,-1,0,0,
2.642,-1,0,0,
2.643,-1,0,0,
2.644,-1,0,0,
2.645,-1,0,0,
2.646,-1,0,0,
2.647,-1,0,0,
2.648,-1,0,0,
2.649,-1,0,0,
2.65,-1,0,0,
2.651,-1,0,0,
2.652,-1,0,0,
2.653,-1,0,0,
2.654,-1,0,0,
2.655,-1,0,0,
2.656,-1,0,0,
2.657,-1,0,0,
2.658,-1,0,0,
2.659,-1,0,0,
2.66,-1,0,0,
2.661,-1,0,0,
2.662,-1,0,0,
2.663,-1,0,0,
2.664,-1,0,0,
2.665,-1,0,0,
2.666,-1,0,0,
2.667,-1,0,0,
2.668,-1,0,0,
2.669,-1,0,0,
2.67,-1,0,0,
2.671,-1,0,0,
2.672,-1,0,0,
2.673,-1,0,0,
2.674,-1,0,0,
2.675,-1,0,0,
2.676,-1,0,0,
2.677,-1,0,0,
2.678,-1,0,0,
2.679,-1,0,0,
2.68,-1,0,0,
2.681,-1,0,0,
2.682,-1,0,0,
2.683,-1,0,0,
2.684,-1,0,0,
2.685,-1,0,0,
2.686,-1,0,0,
2.687,-1,0,0,
2.688,-1,0,0,
2.689,-1,0,0,
2.69,-1,0,0,
2.691,-1,0,0,
2.692,-1,0,0,
2.693,-1,0,0,
2.694,-1,0,0,
2.695,-1,0,0,
2.696,-1,0,0,
2.697,-1,0,0,
2.698,-1,0,0,
2.699,-1,0,0,
2.7,-1,0,0,
2.701,-1,0,0,
2.702,-1,0,0,
2.703,-1,0,0,
2.704,-1,0,0,
2.705,-1,0,0,
2.706,-1,0,0,
2.707,-1,0,0,
2.708,-1,0,0,
2.709,-1,0,0,
2.71,-1,0,0,
2.711,-1,0,0,
2.712,-1,0,0,
2.713,-1,0,0,
2.714,-1,0,0,
2.715,-1,0,0,
2.716,-1,0,0,
2.717,-1,0,0,
2.718,-1,0,0,
2.719,-1,0,0,
2.72,-1,0,0,
2.721,-1,0,0,
2.722,-1,0,0,
2.723,-1,0,0,
2.724,-1,0,0,
2.725,-1,0,0,
2.726,-1,0,0,
2.727,-1,0,0,
2.728,-1,0,0,
2.729,-1,0,0,
2.73,-1,0,0,
2.731,-1,0,0,
2.732,-1,0,0,
2.733,-1,0,0,
2.734,-1,0,0,
2.735,-1,0,0,
2.736,-1,0,0,
2.737,-1,0,0,
2.738,-1,0,0,
2.739,-1,0,0,
2.74,-1,0,0,
2.741,-1,0,0,
2.742,-1,0,0,
2.743,-1,0,0,
2.744,-1,0,0,
2.745,-1,0,0,
2.746,-1,0,0,
2.747,-1,0,0,
2.748,-1,0,0,
2.749,-1,0,0,
2.75,-1,0,0,
2.751,-1,0,0,
2.752,-1,0,0,
2.753,-1,0,0,
2.754,-1,0,0,
2.755,-1,0,0,
2.756,-1,0,0,
2.757,-1,0,0,
2.758,-1,0,0,
2.759,-1,0,0,
2.76,-1,0,0,
2.761,-1,0,0,
2.762,-1,0,0,
2.763,-1,0,0,
2.764,-1,0,0,
2.765,-1,0,0,
2.766,-1,0,0,
2.767,-1,0,0,
2.768,-1,0,0,
2.769,-1,0,0,
2.77,-1,0,0,
2.771,-1,0,0,
2.772,-1,0,0,
2.773,-1,0,0,
2.774,-1,0,0,
2.775,-1,0,0,
2.776,-1,0,0,
2.777,-1,0,0,
2.778,-1,0,0,
2.779,-1,0,0,
2.78,-1,0,0,
2.781,-1,0,0,
2.782,-1,0,0,
2.783,-1,0,0,
2.784,-1,0,0,
2.785,-1,0,0,
2.786,-1,0,0,
2.787,-1,0,0,
2.788,-1,0,0,
2.789,-1,0,0,
2.79,-1,0,0,
2.791,-1,0,0,
2.792,-1,0,0,
2.793,-1,0,0,
2.794,-1,0,0,
2.795,-1,0,0,
2.796,-1,0,0,
2.797,-1,0,0,
2.798,-1,0,0,
2.799,-1,0,0,
2.8,-1,0,0,
2.801,-1,0,0,
2.802,-1,0,0,
2.803,-1,0,0,
2.804,-1,0,0,
2.805,-1,0,0,
2.806,-1,0,0,
2.807,-1,0,0,
2.808,-1,0,0,
2.809,-1,0,0,
2.81,-1,0,0,
2.811,-1,0,0,
2.812,-1,0,0,
2.813,-1,0,0,
2.814,-1,0,0,
2.815,-1,0,0,
2.816,-1,0,0,
2.817,-1,0,0,
2.818,-1,0,0,
2.819,-1,0,0,
2.82,-1,0,0,
2.821,-1,0,0,
2.822,-1,0,0,
2.823,-1,0,0,
2.824,-1,0,0,
2.825,-1,0,0,
2.826,-1,0,0,
2.827,-1,0,0,
2.828,-1,0,0,
2.829,-1,0,0,
2.83,-1,0,0,
2.831,-1,0,0,
2.832,-1,0,0,
2.833,-1,0,0,
2.834,-1,0,0,
2.835,-1,0,0,
2.836,-1,0,0,
2.837,-1,0,0,
2.838,-1,0,0,
2.839,-1,0,0,
2.84,-1,0,0,
2.841,-1,0,0,
2.842,-1,0,0,
2.843,-1,0,0,
2.844,-1,0,0,
2.845,-1,0,0,
2.846,-1,0,0,
2.847,-1,0,0,
2.848,-1,0,0,
2.849,-1,0,0,
2.85,-1,0,0,
2.851,-1,0,0,
2.852,-1,0,0,
2.853,-1,0,0,
2.854,-1,0,0,
2.855,-1,0,0,
2.856,-1,0,0,
2.857,-1,0,0,
2.858,-1,0,0,
2.859,-1,0,0,
2.86,-1,0,0,
2.861,-1,0,0,
2.862,-1,0,0,
2.863,-1,0,0,
2.864,-1,0,0,
2.865,-1,0,0,
2.866,-1,0,0,
2.867,-1,0,0,
2.868,-1,0,0,
2.869,-1,0,0,
2.87,-1,0,0,
2.871,-1,0,0,
2.872,-1,0,0,
2.873,-1,0,0,
2.874,-1,0,0,
2.875,-1,0,0,
2.876,-1,0,0,
2.877,-1,0,0,
2.878,-1,0,0,
2.879,-1,0,0,
2.88,-1,0,0,
2.881,-1,0,0,
2.882,-1,0,0,
2.883,-1,0,0,
2.884,-1,0,0,
2.885,-1,0,0,
2.886,-1,0,0,
2.887,-1,0,0,
2.888,-1,0,0,
2.889,-1,0,0,
2.89,-1,0,0,
2.891,-1,0,0,
2.892,-1,0,0,
2.893,-1,0,0,
2.894,-1,0,0,
2.895,-1,0,0,
2.896,-1,0,0,
2.897,-1,0,0,
2.898,-1,0,0,
2.899,-1,0,0,
2.9,-1,0,0,
2.901,-1,0,0,
2.902,-1,0,0,
2.903,-1,0,0,
2.904,-1,0,0,
2.905,-1,0,0,
2.906,-1,0,0,
2.907,-1,0,0,
2.908,-1,0,0,
2.909,-1,0,0,
2.91,-1,0,0,
2.911,-1,0,0,
2.912,-1,0,0,
2.913,-1,0,0,
2.914,-1,0,0,
2.915,-1,0,0,
2.916,-1,0,0,
2.917,-1,0,0,
2.918,-1,0,0,
2.919,-1,0,0,
2.92,-1,0,0,
2.921,-1,0,0,
2.922,-1,0,0,
2.923,-1,0,0,
2.924,-1,0,0,
2.925,-1,0,0,
2.926,-1,0,0,
2.927,-1,0,0,
2.928,-1,0,0,
2.929,-1,0,0,
2.93,-1,0,0,
2.931,-1,0,0,
2.932,-1,0,0,
2.933,-1,0,0,
2.934,-1,0,0,
2.935,-1,0,0,
2.936,-1,0,0,
2.937,-1,0,0,
2.938,-1,0,0,
2.939,-1,0,0,
2.94,-1,0,0,
2.941,-1,0,0,
2.942,-1,0,0,
2.943,-1,0,0,
2.944,-1,0,0,
2.945,-1,0,0,
2.946,-1,0,0,
2.947,-1,0,0,
2.948,-1,0,0,
2.949,-1,0,0,
2.95,-1,0,0,
2.951,-1,0,0,
2.952,-1,0,0,
2.953,-1,0,0,
2.954,-1,0,0,
2.955,-1,0,0,
2.956,-1,0,0,
2.957,-1,0,0,
2.958,-1,0,0,
2.959,-1,0,0,
2.96,-1,0,0,
2.961,-1,0,0,
2.962,-1,0,0,
2.963,-1,0,0,
2.964,-1,0,0,
2.965,-1,0,0,
2.966,-1,0,0,
2.967,-1,0,0,
2.968,-1,0,0,
2.969,-1,0,0,
2.97,-1,0,0,
2.971,-1,0,0,
2.972,-1,0,0,
2.973,-1,0,0,
2.974,-1,0,0,
2.975,-1,0,0,
2.976,-1,0,0,
2.977,-1,0,0,
2.978,-1,0,0,
2.979,-1,0,0,
2.98,-1,0,0,
2.981,-1,0,0,
2.982,-1,0,0,
2.983,-1,0,0,
2.984,-1,0,0,
2.985,-1,0,0,
2.986,-1,0,0,
2.987,-1,0,0,
2.988,-1,0,0,
2.989,-1,0,0,
2.99,-1,0,0,
2.991,-1,0,0,
2.992,-1,0,0,
2.993,-1,0,0,
2.994,-1,0,0,
2.995,-1,0,0,
2.996,-1,0,0,
2.997,-1,0,0,
2.998,-1,0,0,
2.999,-1,0,0,
3,-1,1,0,
3.001,-1,1,0,
3.002,-1,1,0,
3.003,-1,1,0,
3.004,-1,1,0,
3.005,-1,1,0,
3.006,-1,1,0,
3.007,-1,1,0,
3.008,-1,1,0,
3.009,-1,1,0,
3.01,-1,1,0,
3.011,-1,1,0,
3.012,-1,1,0,
3.013,-1,1,0,
3.014,-1,1,0,
3.015,-1,1,0,
3.016,-1,1,0,
3.017,-1,1,0,
3.018,-1,1,0,
3.019,-1,1,0,
3.02,-1,1,0,
3.021,-1,1,0,
3.022,-1,1,0,
3.023,-1,1,0,
3.024,-1,1,0,
3.025,-1,1,0,
3.026,-1,1,0,
3.027,-1,1,0,
3.028,-1,1,0,
3.029,-1,1,0,
3.03,-1,1,0,
3.031,-1,1,0,
3.032,-1,1,0,
3.033,-1,1,0,
3.034,-1,1,0,
3.035,-1,1,0,
3.036,-1,1,0,
3.037,-1,1,0,
3.038,-1,1,0,
3.039,-1,1,0,
3.04,-1,1,0,
3.041,-1,1,0,
3.042,-1,1,0,
3.043,-1,1,0,
3.044,-1,1,0,
3.045,-1,1,0,
3.046,-1,1,0,
3.047,-1,1,0,
3.048,-1,1,0,
3.049,-1,1,0,
3.05,-1,1,0,
3.051,-1,1,0,
3.052,-1,1,0,
3.053,-1,1,0,
3.054,-1,1,0,
3.055,-1,1,0,
3.056,-1,1,0,
3.057,-1,1,0,
3.058,-1,1,0,
3.059,-1,1,0,
3.06,-1,1,0,
3.061,-1,1,0,
3.062,-1,1,0,
3.063,-1,1,0,
3.064,-1,1,0,
3.065,-1,1,0,
3.066,-1,1,0,
3.067,-1,1,0,
3.068,-1,1,0,
3.069,-1,1,0,
3.07,-1,1,0,
3.071,-1,1,0,
3.072,-1,1,0,
3.073,-1,1,0,
3.074,-1,1,0,
3.075,-1,1,0,
3.076,-1,1,0,
3.077,-1,1,0,
3.078,-1,1,0,
3.079,-1,1,0,
3.08,-1,1,0,
3.081,-1,1,0,
3.082,-1,1,0,
3.083,-1,1,0,
3.084,-1,1,0,
3.085,-1,1,0,
3.086,-1,1,0,
3.087,-1,1,0,
3.088,-1,1,0,
3.089,-1,1,0,
3.09,-1,1,0,
3.091,-1,1,0,
3.092,-1,1,0,
3.093,-1,1,0,
3.094,-1,1,0,
3.095,-1,1,0,
3.096,-1,1,0,
3.097,-1,1,0,
3.098,-1,1,0,
3.099,-1,1,0,
3.1,-1,1,3,
3.101,-1,1,3,
3.102,-1,1,3,
3.103,-1,1,3,
3.104,-1,1,3,
3.105,-1,1,3,
3.106,-1,1,3,
3.107,-1,1,3,
3.108,-1,1,3,
3.109,-1,1,3,
3.11,-1,1,3,
3.111,-1,1,3,
3.112,-1,1,3,
3.113,-1,1,3,
3.114,-1,1,3,
3.115,-1,1,3,
3.116,-1,1,3,
3.117,-1,1,3,
3.118,-1,1,3,
3.119,-1,1,3,
3.12,-1,1,3,
3.121,-1,1,3,
3.122,-1,1,3,
3.123,-1,1,3,
3.124,-1,1,3,
3.125,-1,1,3,
3.126,-1,1,3,
3.127,-1,1,3,
3.128,-1,1,3,
3.129,-1,1,3,
3.13,-1,1,3,
3.131,-1,1,3,
3.132,-1,1,3,
3.133,-1,1,3,
3.134,-1,1,3,
3.135,-1,1,3,
3.136,-1,1,3,
3.137,-1,1,3,
3.138,-1,1,3,
3.139,-1,1,3,
3.14,-1,1,3,
3.141,-1,1,3,
3.142,-1,1,3,
3.143,-1,1,3,
3.144,-1,1,3,
3.145,-1,1,3,
3.146,-1,1,3,
3.147,-1,1,3,
3.148,-1,1,3,
3.149,-1,1,3,
3.15,-1,1,3,
3.151,-1,1,3,
3.152,-1,1,3,
3.153,-1,1,3,
3.154,-1,1,3,
3.155,-1,1,3,
3.156,-1,1,3,
3.157,-1,1,3,
3.158,-1,1,3,
3.159,-1,1,3,
3.16,-1,1,3,
3.161,-1,1,3,
3.162,-1,1,3,
3.163,-1,1,3,
3.164,-1,1,3,
3.165,-1,1,3,
3.166,-1,1,3,
3.167,-1,1,3,
3.168,-1,1,3,
3.169,-1,1,3,
3.17,-1,1,3,
3.171,-1,1,3,
3.172,-1,1,3,
3.173,-1,1,3,
3.174,-1,1,3,
3.175,-1,1,3,
3.176,-1,1,3,
3.177,-1,1,3,
3.178,-1,1,3,
3.179,-1,1,3,
3.18,-1,1,3,
3.181,-1,1,3,
3.182,-1,1,3,
3.183,-1,1,3,
3.184,-1,1,3,
3.185,-1,1,3,
3.186,-1,1,3,
3.187,-1,1,3,
3.188,-1,1,3,
3.189,-1,1,3,
3.19,-1,1,3,
3.191,-1,1,3,
3.192,-1,1,3,
3.193,-1,1,3,
3.194,-1,1,3,
3.195,-1,1,3,
3.196,-1,1,3,
3.197,-1,1,3,
3.198,-1,1,3,
3.199,-1,1,3,
3.2,-1,1,3,
3.201,-1,1,3,
3.202,-1,1,3,
3.203,-1,1,3,
3.204,-1,1,3,
3.205,-1,1,3,
3.206,-1,1,3,
3.207,-1,1,3,
3.208,-1,1,3,
3.209,-1,1,3,
3.21,-1,1,3,
3.211,-1,1,3,
3.212,-1,1,3,
3.213,-1,1,3,
3.214,-1,1,3,
3.215,-1,1,3,
3.216,-1,1,3,
3.217,-1,1,3,
3.218,-1,1,3,
3.219,-1,1,3,
3.22,-1,1,3,
3.221,-1,1,3,
3.222,-1,1,3,
3.223,-1,1,3,
3.224,-1,1,3,
3.225,-1,1,3,
3.226,-1,1,3,
3.227,-1,1,3,
3.228,-1,1,3,
3.229,-1,1,3,
3.23,-1,1,3,
3.231,-1,1,3,
3.232,-1,1,3,
3.233,-1,1,3,
3.234,-1,1,3,
3.235,-1,1,3,
3.236,-1,1,3,
3.237,-1,1,3,
3.238,-1,1,3,
3.239,-1,1,3,
3.24,-1,1,3,
3.241,-1,1,3,
3.242,-1,1,3,
3.243,-1,1,3,
3.244,-1,1,3,
3.245,-1,1,3,
3.246,-1,1,3,
3.247,-1,1,3,
3.248,-1,1,3,
3.249,-1,1,3,
3.25,-1,1,3,
3.251,-1,1,3,
3.252,-1,1,3,
3.253,-1,1,3,
3.254,-1,1,3,
3.255,-1,1,3,
3.256,-1,1,3,
3.257,-1,1,3,
3.258,-1,1,3,
3.259,-1,1,3,
3.26,-1,1,3,
3.261,-1,1,3,
3.262,-1,1,3,
3.263,-1,1,3,
3.264,-1,1,3,
3.265,-1,1,3,
3.266,-1,1,3,
3.267,-1,1,3,
3.268,-1,1,3,
3.269,-1,1,3,
3.27,-1,1,3,
3.271,-1,1,3,
3.272,-1,1,3,
3.273,-1,1,3,
3.274,-1,1,3,
3.275,-1,1,3,
3.276,-1,1,3,
3.277,-1,1,3,
3.278,-1,1,3,
3.279,-1,1,3,
3.28,-1,1,3,
3.281,-1,1,3,
3.282,-1,1,3,
3.283,-1,1,3,
3.284,-1,1,3,
3.285,-1,1,3,
3.286,-1,1,3,
3.287,-1,1,3,
3.288,-1,1,3,
3.289,-1,1,3,
3.29,-1,1,3,
3.291,-1,1,3,
3.292,-1,1,3,
3.293,-1,1,3,
3.294,-1,1,3,
3.295,-1,1,3,
3.296,-1,1,3,
3.297,-1,1,3,
3.298,-1,1,3,
3.299,-1,1,3,
3.3,-1,1,3,
3.301,-1,1,3,
3.302,-1,1,3,
3.303,-1,1,3,
3.304,-1,1,3,
3.305,-1,1,3,
3.306,-1,1,3,
3.307,-1,1,3,
3.308,-1,1,3,
3.309,-1,1,3,
3.31,-1,1,3,
3.311,-1,1,3,
3.312,-1,1,3,
3.313,-1,1,3,
3.314,-1,1,3,
3.315,-1,1,3,
3.316,-1,1,3,
3.317,-1,1,3,
3.318,-1,1,3,
3.319,-1,1,3,
3.32,-1,1,3,
3.321,-1,1,3,
3.322,-1,1,3,
3.323,-1,1,3,
3.324,-1,1,3,
3.325,-1,1,3,
3.326,-1,1,3,
3.327,-1,1,3,
3.328,-1,1,3,
3.329,-1,1,3,
3.33,-1,1,3,
3.331,-1,1,3,
3.332,-1,1,3,
3.333,-1,1,3,
3.334,-1,1,3,
3.335,-1,1,3,
3.336,-1,1,3,
3.337,-1,1,3,
3.338,-1,1,3,
3.339,-1,1,3,
3.34,-1,1,3,
3.341,-1,1,3,
3.342,-1,1,3,
3.343,-1,1,3,
3.344,-1,1,3,
3.345,-1,1,3,
3.346,-1,1,3,
3.347,-1,1,3,
3.348,-1,1,3,
3.349,-1,1,3,
3.35,-1,1,3,
3.351,-1,1,3,
3.352,-1,1,3,
3.353,-1,1,3,
3.354,-1,1,3,
3.355,-1,1,3,
3.356,-1,1,3,
3.357,-1,1,3,
3.358,-1,1,3,
3.359,-1,1,3,
3.36,-1,1,3,
3.361,-1,1,3,
3.362,-1,1,3,
3.363,-1,1,3,
3.364,-1,1,3,
3.365,-1,1,3,
3.366,-1,1,3,
3.367,-1,1,3,
3.368,-1,1,3,
3.369,-1,1,3,
3.37,-1,1,3,
3.371,-1,1,3,
3.372,-1,1,3,
3.373,-1,1,3,
3.374,-1,1,3,
3.375,-1,1,3,
3.376,-1,1,3,
3.377,-1,1,3,
3.378,-1,1,3,
3.379,-1,1,3,
3.38,-1,1,3,
3.381,-1,1,3,
3.382,-1,1,3,
3.383,-1,1,3,
3.384,-1,1,3,
3.385,-1,1,3,
3.386,-1,1,3,
3.387,-1,1,3,
3.388,-1,1,3,
3.389,-1,1,3,
3.39,-1,1,3,
3.391,-1,1,3,
3.392,-1,1,3,
3.393,-1,1,3,
3.394,-1,1,3,
3.395,-1,1,3,
3.396,-1,1,3,
3.397,-1,1,3,
3.398,-1,1,3,
3.399,-1,1,3,
3.4,-1,1,3,
3.401,-1,1,3,
3.402,-1,1,3,
3.403,-1,1,3,
3.404,-1,1,3,
3.405,-1,1,3,
3.406,-1,1,3,
3.407,-1,1,3,
3.408,-1,1,3,
3.409,-1,1,3,
3.41,-1,1,3,
3.411,-1,1,3,
3.412,-1,1,3,
3.413,-1,1,3,
3.414,-1,1,3,
3.415,-1,1,3,
3.416,-1,1,3,
3.417,-1,1,3,
3.418,-1,1,3,
3.419,-1,1,3,
3.42,-1,1,3,
3.421,-1,1,3,
3.422,-1,1,3,
3.423,-1,1,3,
3.424,-1,1,3,
3.425,-1,1,3,
3.426,-1,1,3,
3.427,-1,1,3,
3.428,-1,1,3,
3.429,-1,1,3,
3.43,-1,1,3,
3.431,-1,1,3,
3.432,-1,1,3,
3.433,-1,1,3,
3.434,-1,1,3,
3.435,-1,1,3,
3.436,-1,1,3,
3.437,-1,1,3,
3.438,-1,1,3,
3.439,-1,1,3,
3.44,-1,1,3,
3.441,-1,1,3,
3.442,-1,1,3,
3.443,-1,1,3,
3.444,-1,1,3,
3.445,-1,1,3,
3.446,-1,1,3,
3.447,-1,1,3,
3.448,-1,1,3,
3.449,-1,1,3,
3.45,-1,1,3,
3.451,-1,1,3,
3.452,-1,1,3,
3.453,-1,1,3,
3.454,-1,1,3,
3.455,-1,1,3,
3.456,-1,1,3,
3.457,-1,1,3,
3.458,-1,1,3,
3.459,-1,1,3,
3.46,-1,1,3,
3.461,-1,1,3,
3.462,-1,1,3,
3.463,-1,1,3,
3.464,-1,1,3,
3.465,-1,1,3,
3.466,-1,1,3,
3.467,-1,1,3,
3.468,-1,1,3,
3.469,-1,1,3,
3.47,-1,1,3,
3.471,-1,1,3,
3.472,-1,1,3,
3.473,-1,1,3,
3.474,-1,1,3,
3.475,-1,1,3,
3.476,-1,1,3,
3.477,-1,1,3,
3.478,-1,1,3,
3.479,-1,1,3,
3.48,-1,1,3,
3.481,-1,1,3,
3.482,-1,1,3,
3.483,-1,1,3,
3.484,-1,1,3,
3.485,-1,1,3,
3.486,-1,1,3,
3.487,-1,1,3,
3.488,-1,1,3,
3.489,-1,1,3,
3.49,-1,1,3,
3.491,-1,1,3,
3.492,-1,1,3,
3.493,-1,1,3,
