"time","CC_r(0)","CC_r(1)","CC_r(2)","CC_r(3)","CC_r(4)","CC_r(5)","CC_r(6)","CC_r(7)","CC_r(8)","CC_r(9)","CC_r(10)","CC_r(11)","CC_r(12)","CC_r(13)","CC_r(14)","CC_r(15)","CC_r(16)","CC_r(17)","CC_r(18)","CC_r(19)","CC_r(20)","CC_r(21)","CC_r(22)","CC_r(23)","CC_r(24)","CC_r(25)","CC_r(26)","CC_r(27)","CC_r(28)","CC_r(29)","CC_r(30)","CC_r(31)","CC_r(32)","CC_r(33)","CC_r(34)","CC_r(35)","CC_r(36)","CC_r(37)","CC_r(38)","CC_r(39)","CC_r(40)","CC_r(41)","CC_r(42)","CC_r(43)","CC_r(44)","CC_r(45)","CC_r(46)","CC_r(47)","CC_r(48)","CC_r(49)","CC_r(50)","CC_r(51)","CC_r(52)","CC_r(53)","CC_r(54)","CC_r(55)","CC_r(56)","CC_r(57)","CC_r(58)","CC_r(59)","CC_r(60)","CC_r(61)","CC_r(62)","CC_r(63)","CC_r(64)","CC_r(65)","CC_r(66)","CC_r(67)","CC_r(68)","CC_r(69)","CC_r(70)","CC_r(71)","CC_r(72)","CC_r(73)","CC_r(74)","CC_r(75)","CC_r(76)","CC_r(77)","CC_r(78)","CC_r(79)","CC_r(80)","CC_r(81)","CC_r(82)","CC_r(83)","CC_r(84)","CC_r(85)","CC_r(86)","CC_r(87)","CC_r(88)","CC_r(89)","CC_r(90)","CC_r(91)","CC_r(92)","CC_r(93)","CC_r(94)","CC_r(95)","CC_r(96)","CC_r(97)","CC_r(98)","CC_r(99)","CC_r(100)","CC_r(101)","CC_r(102)","CC_r(103)","CC_r(104)","CC_r(105)","CC_r(106)","CC_r(107)","CC_r(108)","CC_r(109)","CC_r(110)","CC_r(111)","CC_r(112)","CC_r(113)","CC_r(114)","CC_r(115)","CC_r(116)","CC_r(117)","CC_r(118)","CC_r(119)","CC_r(120)","CC_r(121)","CC_r(122)","CC_r(123)","CC_r(124)","CC_r(125)","CC_r(126)","CC_r(127)","CC_r(128)","CC_r(129)","CC_r(130)","CC_r(131)","CC_r(132)","CC_r(133)","CC_r(134)","CC_r(135)","CC_r(136)","CC_r(137)","CC_r(138)","CC_r(139)","CC_r(140)","CC_r(141)","CC_r(142)","CC_r(143)","CC_r(144)","CC_r(145)","CC_r(146)"
0.99,0.99,5.963756922,3.06160747,3.06160747,-4.363389981,2.814729603,3.059235331,3.059235331,-4.363389981,1.39926154,2.994741434,2.994741434,-4.363389981,0.04050010937,0.900000672,0.900000672,10,-1.273220038,-5.636610019,11,-10.99856366,11,0,0,14.36338998,-10,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.06160747,-4.363389981,3.059235331,-4.363389981,2.994741434,-4.363389981,0.900000672,10,5.963756922,3.06160747,2.814729603,3.059235331,1.39926154,2.994741434,0.04050010937,0.900000672,-1.273220038,-5.636610019,11,-10.99856366,11,0,0,14.36338998,-10,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-11,-6.433954154,-11,-0.00237213954,-0.06449389667,-2.094740762,-1,-1,-1,-0.59,-0.09,-4.490197115,-4.811894822,-15.63661002,-20.99856366,-1,-1,-0.9999999998
1,1,5.994171809,3.023204716,3.023204716,-3.097742481,2.845120703,3.020647223,3.020647223,-3.451128759,1.429007702,2.956153326,2.956153326,-3.451128759,0.05000011609,1.000000672,1.000000672,10,-3.407552068,-6.548871241,11,-10.99865489,11,-0.3533862785,0,13.45112876,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3.023204716,-3.097742481,3.020647223,-3.451128759,2.956153326,-3.451128759,1.000000672,10,5.994171809,3.023204716,2.845120703,3.020647223,1.429007702,2.956153326,0.05000011609,1.000000672,-3.407552068,-6.548871241,11,-10.99865489,11,-0.3533862785,0,13.45112876,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-11,-6.195484962,-11,-0.002557493718,-0.06449389667,-1.956152654,-1,-1,-1,-0.6,-0.1,-6.505294549,-6.815068797,-16.54887124,-20.99865489,-1,-1,-0.9999999998
1.01,1.01,6.024303096,3.008409114,3.008409114,0.1121512284,2.875153607,2.985834621,2.985834621,-3.510990642,1.458395666,2.921340725,2.921340725,-3.510990642,0.06050012281,1.100000672,1.100000672,10,-3.276182901,-6.489009358,11,-10.9986489,11,-3.623141871,0,13.51099064,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3.008409114,0.1121512284,2.985834621,-3.510990642,2.921340725,-3.510990642,1.100000672,10,6.024303096,3.008409114,2.875153607,2.985834621,1.458395666,2.921340725,0.06050012281,1.100000672,-3.276182901,-6.489009358,11,-10.9986489,11,-3.623141871,0,13.51099064,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-11,-5.956037431,-11,-0.02257449269,-0.06449389667,-1.821340053,-1,-1,-1,-0.61,-0.11,-6.254201616,-6.552003488,-16.48900936,-20.9986489,-1,-1,-0.9999999998
1.02,1.02,6.054443071,3.024441225,3.024441225,3.020027837,2.904835406,2.950424889,2.950424889,-3.571087657,1.487432526,2.885930993,2.885930993,-3.571087657,0.07200012953,1.200000672,1.200000672,10,-3.144266266,-6.428912343,11,-10.99864289,11,-6.591115494,0,13.57108766,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3.024441225,3.020027837,2.950424889,-3.571087657,2.885930993,-3.571087657,1.200000672,10,6.054443071,3.024441225,2.904835406,2.950424889,1.487432526,2.885930993,0.07200012953,1.200000672,-3.144266266,-6.428912343,11,-10.99864289,11,-6.591115494,0,13.57108766,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-11,-5.715649372,-11,-0.07401633594,-0.06449389667,-1.685930321,-1,-1,-1,-0.62,-0.12,-6.002090952,-6.287873421,-16.42891234,-20.99864289,-1,-1,-0.9999999998
1.03,1.03,6.08488021,3.066887101,3.066887101,5.352990571,2.934160095,2.91441245,2.91441245,-3.631410313,1.516112276,2.849918553,2.849918553,-3.631410313,0.08450013625,1.300000672,1.300000672,10,-3.01179575,-6.368589687,11,-10.99863686,11,-8.984400884,0,13.63141031,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3.066887101,5.352990571,2.91441245,-3.631410313,2.849918553,-3.631410313,1.300000672,10,6.08488021,3.066887101,2.934160095,2.91441245,1.516112276,2.849918553,0.08450013625,1.300000672,-3.01179575,-6.368589687,11,-10.99863686,11,-8.984400884,0,13.63141031,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-11,-5.474358746,-11,-0.1524746517,-0.06449389667,-1.549917881,-1,-1,-1,-0.63,-0.13,-5.748975123,-6.022693061,-16.36858969,-20.99863686,-1,-1,-0.9999999998
1.04,1.04,6.115846026,3.128856745,3.128856745,6.894463335,2.963121641,2.877795833,2.877795833,-3.691949086,1.544428883,2.813301937,2.813301937,-3.691949086,0.09800014297,1.400000672,1.400000672,10,-2.878770652,-6.308050914,11,-10.99863081,11,-10.58641242,0,13.69194909,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3.128856745,6.894463335,2.877795833,-3.691949086,2.813301937,-3.691949086,1.400000672,10,6.115846026,3.128856745,2.963121641,2.877795833,1.544428883,2.813301937,0.09800014297,1.400000672,-2.878770652,-6.308050914,11,-10.99863081,11,-10.58641242,0,13.69194909,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-11,-5.232203655,-11,-0.2510609116,-0.06449389667,-1.413301265,-1,-1,-1,-0.64,-0.14,-5.494872479,-5.756482662,-16.30805091,-20.99863081,-1,-1,-0.9999999999
1.05,1.05,6.147493512,3.201669674,3.201669674,7.50538883,2.99171399,2.840572777,2.840572777,-3.752694415,1.572376294,2.776078881,2.776078881,-3.752694415,0.1125001497,1.500000672,1.500000672,10,-2.745198095,-6.247305585,11,-10.99862473,11,-11.25808325,0,13.75269442,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3.201669674,7.50538883,2.840572777,-3.752694415,2.776078881,-3.752694415,1.500000672,10,6.147493512,3.201669674,2.99171399,2.840572777,1.572376294,2.776078881,0.1125001497,1.500000672,-2.745198095,-6.247305585,11,-10.99862473,11,-11.25808325,0,13.75269442,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-11,-4.989222339,-11,-0.3610968963,-0.06449389667,-1.276078209,-1,-1,-1,-0.65,-0.15,-5.239809264,-5.489270381,-16.24730558,-20.99862473,-1,-1,-0.9999999999
1.06,1.06,6.179883422,3.275695193,3.275695193,7.13783858,3.019931068,2.802741283,2.802741283,-3.813636708,1.599948433,2.738247386,2.738247386,-3.813636708,0.1280001564,1.600000672,1.600000672,10,-2.611094389,-6.186363292,11,-10.99861864,11,-10.95147529,0,13.81363671,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3.275695193,7.13783858,2.802741283,-3.813636708,2.738247386,-3.813636708,1.600000672,10,6.179883422,3.275695193,3.019931068,2.802741283,1.599948433,2.738247386,0.1280001564,1.600000672,-2.611094389,-6.186363292,11,-10.99861864,11,-10.95147529,0,13.81363671,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-11,-4.745453167,-11,-0.4729539106,-0.06449389667,-1.138246714,-1,-1,-1,-0.66,-0.16,-4.983820973,-5.221093631,-16.18636329,-20.99861864,-1,-1,-0.9999999999
1.07,1.07,6.21297931,3.341313723,3.341313723,5.839702628,3.047766781,2.764299419,2.764299419,-3.874766342,1.627139207,2.699805523,2.699805523,-3.874766342,0.1445001631,1.700000672,1.700000672,10,-2.476485495,-6.125233658,11,-10.99861252,11,-9.714468969,0,13.87476634,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3.341313723,5.839702628,2.764299419,-3.874766342,2.699805523,-3.874766342,1.700000672,10,6.21297931,3.341313723,3.047766781,2.764299419,1.627139207,2.699805523,0.1445001631,1.700000672,-2.476485495,-6.125233658,11,-10.99861252,11,-9.714468969,0,13.87476634,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-11,-4.500934632,-11,-0.5770143031,-0.06449389667,-0.9998048507,-1,-1,-1,-0.67,-0.17,-4.726952811,-4.951999543,-16.12523366,-20.99861252,-0.9999999999,-1,-0.9999999999
1.08,1.08,6.246652539,3.389841947,3.389841947,3.749999849,3.075215016,2.725245363,2.725245363,-3.936073663,1.653942503,2.660751467,2.660751467,-3.936073663,0.1620001699,1.800000672,1.800000672,10,-2.341406549,-6.063926337,11,-10.99860639,11,-7.686073512,0,13.93607366,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3.389841947,3.749999849,2.725245363,-3.936073663,2.660751467,-3.936073663,1.800000672,10,6.246652539,3.389841947,3.075215016,2.725245363,1.653942503,2.660751467,0.1620001699,1.800000672,-2.341406549,-6.063926337,11,-10.99860639,11,-7.686073512,0,13.93607366,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-11,-4.255705348,-11,-0.6645965833,-0.06449389667,-0.8607507946,-1,-1,-1,-0.68,-0.18,-4.469259223,-4.68204449,-16.06392634,-20.99860639,-0.9999999999,-1,-0.9999999999
1.09,1.09,6.280696007,3.41438851,3.41438851,1.085267924,3.102269642,2.685577387,2.685577387,-3.99754899,1.68035219,2.62108349,2.62108349,-3.99754899,0.1805001766,1.900000672,1.900000672,10,-2.205900503,-6.00245101,11,-10.99860025,11,-5.082816915,0,13.99754899,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3.41438851,1.085267924,2.685577387,-3.99754899,2.62108349,-3.99754899,1.900000672,10,6.280696007,3.41438851,3.102269642,2.685577387,1.68035219,2.62108349,0.1805001766,1.900000672,-2.205900503,-6.00245101,11,-10.99860025,11,-5.082816915,0,13.99754899,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-11,-4.009804039,-11,-0.7288111232,-0.06449389667,-0.721082818,-1,-1,-1,-0.69,-0.19,-4.210802523,-4.411292724,-16.00245101,-20.99860025,-0.9999999999,-1,-0.9999999999
1.1,1.1,6.314845418,3.410532901,3.410532901,-1.881634767,3.128924512,2.645293857,2.645293857,-4.059182616,1.706362121,2.58079996,2.58079996,-4.059182616,0.2000001833,2.000000672,2.000000672,10,-2.070015999,-5.940817384,11,-10.99859408,11,-2.177547849,0,14.05918262,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3.410532901,-1.881634767,2.645293857,-4.059182616,2.58079996,-4.059182616,2.000000672,10,6.314845418,3.410532901,3.128924512,2.645293857,1.706362121,2.58079996,0.2000001833,2.000000672,-2.070015999,-5.940817384,11,-10.99859408,11,-2.177547849,0,14.05918262,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-11,-3.763269535,-11,-0.7652390441,-0.06449389667,-0.5807992878,-1,-1,-1,-0.7,-0.2,-3.951650767,-4.139814243,-15.94081738,-20.99859408,-0.9999999999,-1,-0.9999999999
1.11,1.11,6.348806614,3.376753432,3.376753432,-4.848240327,3.155173462,2.604393239,2.604393239,-4.120964808,1.731966132,2.539899342,2.539899342,-4.120964808,0.22050019,2.100000672,2.100000672,10,-1.933804694,-5.879035192,11,-10.9985879,11,0.7272755191,0,14.12096481,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.376753432,-4.848240327,2.604393239,-4.120964808,2.539899342,-4.120964808,2.100000672,10,6.348806614,3.376753432,3.155173462,2.604393239,1.731966132,2.539899342,0.22050019,2.100000672,-1.933804694,-5.879035192,11,-10.9985879,11,0.7272755191,0,14.12096481,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-11,-3.516140767,-11,-0.7723601925,-0.06449389667,-0.4398986703,-1,-1,-1,-0.71,-0.21,-3.691875078,-3.867682116,-15.87903519,-20.9985879,-0.9999999999,-1,-1
1.12,1.12,6.382285503,3.314577165,3.314577165,-7.512080903,3.181010315,2.562874098,2.562874098,-4.18288581,1.757158046,2.498380201,2.498380201,-4.18288581,0.2420001967,2.200000672,2.200000672,10,-1.797318298,-5.81711419,11,-10.99858171,11,3.329195093,0,14.18288581,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.314577165,-7.512080903,2.562874098,-4.18288581,2.498380201,-4.18288581,2.200000672,10,6.382285503,3.314577165,3.181010315,2.562874098,1.757158046,2.498380201,0.2420001967,2.200000672,-1.797318298,-5.81711419,11,-10.99858171,11,3.329195093,0,14.18288581,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-11,-3.26845676,-11,-0.7517030672,-0.06449389667,-0.2983795289,-1,-1,-1,-0.72,-0.22,-3.431546678,-3.594969516,-15.81711419,-20.99858171,-0.9999999999,-1,-1
1.13,1.13,6.41501796,3.228433307,3.228433307,-9.600298257,3.206428878,2.520735093,2.520735093,-4.244935844,1.78193167,2.456241196,2.456241196,-4.244935844,0.2645002035,2.300000672,2.300000672,10,-1.660605608,-5.755064156,11,-10.99857551,11,5.355362413,0,14.24493584,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.228433307,-9.600298257,2.520735093,-4.244935844,2.456241196,-4.244935844,2.300000672,10,6.41501796,3.228433307,3.206428878,2.520735093,1.78193167,2.456241196,0.2645002035,2.300000672,-1.660605608,-5.755064156,11,-10.99857551,11,5.355362413,0,14.24493584,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-11,-3.020256626,-11,-0.7076982143,-0.06449389667,-0.1562405241,-1,-1,-1,-0.73,-0.23,-3.170733921,-3.321746752,-15.75506416,-20.99857551,-0.9999999999,-1,-1
1.14,1.14,6.446796998,3.125217739,3.125217739,-10.89635494,3.231424587,2.481929956,2.481929956,0.4619299263,1.806282439,2.41743606,2.41743606,0.4619299263,0.2879969299,2.392090726,2.392090726,0.4619299263,-1.523232928,-0.9238598526,11,-0.4619299263,11,11.35828487,0,0,-0.4619299263,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.125217739,-10.89635494,2.481929956,0.4619299263,2.41743606,0.4619299263,2.392090726,0.4619299263,6.446796998,3.125217739,3.231424587,2.481929956,1.806282439,2.41743606,0.2879969299,2.392090726,-1.523232928,-0.9238598526,11,-0.4619299263,11,11.35828487,0,0,-0.4619299263,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-11,-2.771579558,-11,-0.6432877823,-0.06449389667,-0.02534533396,-1,-1,-1,-0.74,-0.24,-2.909022707,-3.047601685,-10.92385985,-10.46192993,-0.9999999999,-1,-1
1.15,1.15,6.477494913,3.013619529,3.013619529,-11.26123241,3.256266292,2.48634172,2.48634172,0.4204108042,1.830479206,2.421847823,2.421847823,0.4204108042,0.3119402432,2.396502486,2.396502486,0.4204108042,-1.38618749,-0.8408216084,11,-0.4204108042,11,11.68164322,0,0,-0.4204108042,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.013619529,-11.26123241,2.48634172,0.4204108042,2.421847823,0.4204108042,2.396502486,0.4204108042,6.477494913,3.013619529,3.256266292,2.48634172,1.830479206,2.421847823,0.3119402432,2.396502486,-1.38618749,-0.8408216084,11,-0.4204108042,11,11.68164322,0,0,-0.4204108042,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-11,-2.522464825,-11,-0.5272778094,-0.06449389667,-0.02534533679,-1,-1,-1,-0.75,-0.25,-2.647419902,-2.773543143,-10.84082161,-10.4204108,-0.9999999999,-1,-1
1.16,1.16,6.507076083,2.903263659,2.903263659,-10.64704105,3.281150042,2.490337945,2.490337945,0.3788252944,1.854718016,2.425844049,2.425844049,0.3788252944,0.3359256003,2.40049874,2.40049874,0.3788252944,-1.249020885,-0.7576505888,11,-0.3788252944,11,11.02586634,0,0,-0.3788252944,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.903263659,-10.64704105,2.490337945,0.3788252944,2.425844049,0.3788252944,2.40049874,0.3788252944,6.507076083,2.903263659,3.281150042,2.490337945,1.854718016,2.425844049,0.3359256003,2.40049874,-1.249020885,-0.7576505888,11,-0.3788252944,11,11.02586634,0,0,-0.3788252944,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-11,-2.272951766,-11,-0.4129257138,-0.06449389667,-0.02534530869,-1,-1,-1,-0.76,-0.26,-2.385496768,-2.499144356,-10.75765059,-10.37882529,-1,-1,-1
1.17,1.17,6.535598269,2.803787708,2.803787708,-9.101709835,3.306071668,2.493918019,2.493918019,0.3371799637,1.878994704,2.429424123,2.429424123,0.3371799637,0.3599488347,2.404078812,2.404078812,0.3371799637,-1.111749991,-0.6743599273,11,-0.3371799637,11,9.438889798,0,0,-0.3371799637,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.803787708,-9.101709835,2.493918019,0.3371799637,2.429424123,0.3371799637,2.404078812,0.3371799637,6.535598269,2.803787708,3.306071668,2.493918019,1.878994704,2.429424123,0.3599488347,2.404078812,-1.111749991,-0.6743599273,11,-0.3371799637,11,9.438889798,0,0,-0.3371799637,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-11,-2.023079782,-11,-0.3098696887,-0.06449389667,-0.02534531109,-1,-1,-1,-0.77,-0.27,-2.123289882,-2.224443871,-10.67435993,-10.33717996,-1,-1,-1
1.18,1.18,6.563217076,2.723876324,2.723876324,-6.764296688,3.331027013,2.497081368,2.497081368,0.2954813883,1.903305109,2.432587471,2.432587471,0.2954813883,0.3840057871,2.40724216,2.40724216,0.2954813883,-0.9743826037,-0.5909627766,11,-0.2954813883,11,7.059778076,0,0,-0.2954813883,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.723876324,-6.764296688,2.497081368,0.2954813883,2.432587471,0.2954813883,2.40724216,0.2954813883,6.563217076,2.723876324,3.331027013,2.497081368,1.903305109,2.432587471,0.3840057871,2.40724216,-0.9743826037,-0.5909627766,11,-0.2954813883,11,7.059778076,0,0,-0.2954813883,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-11,-1.77288833,-11,-0.226794956,-0.06449389667,-0.02534531078,-1,-1,-1,-0.78,-0.28,-1.860826769,-1.949471185,-10.59096278,-10.29548139,-1,-1,-1
1.19,1.19,6.59016423,2.670424564,2.670424564,-3.851378403,3.356011905,2.499827492,2.499827492,0.253736153,1.927645063,2.435333595,2.435333595,0.253736153,0.4080922872,2.409988284,2.409988284,0.253736153,-0.8369187936,-0.5074723061,11,-0.253736153,11,4.105114556,0,0,-0.253736153,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.670424564,-3.851378403,2.499827492,0.253736153,2.435333595,0.253736153,2.409988284,0.253736153,6.59016423,2.670424564,3.356011905,2.499827492,1.927645063,2.435333595,0.4080922872,2.409988284,-0.8369187936,-0.5074723061,11,-0.253736153,11,4.105114556,0,0,-0.253736153,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-11,-1.522416918,-11,-0.1705970721,-0.06449389667,-0.0253453108,-1,-1,-1,-0.79,-0.29,-1.598127253,-1.674248099,-10.50747231,-10.25373615,-1,-1,-1
1.2,1.2,6.616728772,2.647859584,2.647859584,-0.6358525496,3.38102217,2.502155957,2.502155957,0.2119508499,1.952010389,2.437662061,2.437662061,0.2119508499,0.4322041606,2.41231675,2.41231675,0.2119508499,-0.6993530242,-0.4239016997,11,-0.2119508499,11,0.8478033995,0,0,-0.2119508499,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.647859584,-0.6358525496,2.502155957,0.2119508499,2.437662061,0.2119508499,2.41231675,0.2119508499,6.616728772,2.647859584,3.38102217,2.502155957,1.952010389,2.437662061,0.4322041606,2.41231675,-0.6993530242,-0.4239016997,11,-0.2119508499,11,0.8478033995,0,0,-0.2119508499,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-11,-1.271705099,-11,-0.1457036266,-0.06449389667,-0.0253453108,-1,-1,-1,-0.8,-0.3,-1.335205574,-1.398790829,-10.4239017,-10.21195085,-1,-1,-1
1.21,1.21,6.643229647,2.657707674,2.657707674,2.579773712,3.40605363,2.504066397,2.504066397,0.1701320772,1.97639691,2.4395725,2.4395725,0.1701320772,0.4563372288,2.41422719,2.41422719,0.1701320772,-0.561676819,-0.3402641544,11,-0.1701320772,11,-2.409641635,0,0,-0.1701320772,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2.657707674,2.579773712,2.504066397,0.1701320772,2.4395725,0.1701320772,2.41422719,0.1701320772,6.643229647,2.657707674,3.40605363,2.504066397,1.97639691,2.4395725,0.4563372288,2.41422719,-0.561676819,-0.3402641544,11,-0.1701320772,11,-2.409641635,0,0,-0.1701320772,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-11,-1.020792463,-11,-0.1536412774,-0.06449389667,-0.0253453108,-1,-1,-1,-0.81,-0.31,-1.072073051,-1.123112674,-10.34026415,-10.17013208,-1,-1,-1
