"Time","onOffController.reference","temperatureSensor.port.T"
5.341000000000000E+00,3.892083333337000E+01,3.130664769558300E+02
5.342000000000000E+00,3.892500000003700E+01,3.130644854671600E+02
5.343000000000000E+00,3.892916666670400E+01,3.130624941564900E+02
5.344000000000000E+00,3.893333333337100E+01,3.130605030208300E+02
5.345000000000000E+00,3.893750000003800E+01,3.130585120754300E+02
5.346000000000000E+00,3.894166666670500E+01,3.130565213258100E+02
5.347000000000000E+00,3.894583333337200E+01,3.130545307740400E+02
5.348000000000000E+00,3.895000000003900E+01,3.130525404208500E+02
5.349000000000000E+00,3.895416666670600E+01,3.130505502665200E+02
5.350000000000000E+00,3.895833333337300E+01,3.130485603111300E+02
5.351000000000000E+00,3.896250000004000E+01,3.130465705547000E+02
5.352000000000000E+00,3.896666666670700E+01,3.130445809972300E+02
5.353000000000000E+00,3.897083333337400E+01,3.130425916387000E+02
5.354000000000000E+00,3.897500000004100E+01,3.130406024791000E+02
5.355000000000000E+00,3.897916666670800E+01,3.130386135184000E+02
5.356000000000000E+00,3.898333333337500E+01,3.130366247565900E+02
5.357000000000000E+00,3.898750000004200E+01,3.130346361936400E+02
5.358000000000000E+00,3.899166666670800E+01,3.130326478295400E+02
5.359000000000000E+00,3.899583333337400E+01,3.130306596642700E+02
5.360000000000000E+00,3.900000000004000E+01,3.130286716978000E+02
5.361000000000000E+00,3.900416666670600E+01,3.130266839301200E+02
5.362000000000000E+00,3.900833333337200E+01,3.130246963612100E+02
5.363000000000000E+00,3.901250000003800E+01,3.130227089910500E+02
5.364000000000000E+00,3.901666666670400E+01,3.130207218196100E+02
5.365000000000000E+00,3.902083333336900E+01,3.130187348468800E+02
5.366000000000000E+00,3.902500000003500E+01,3.130167480728300E+02
5.367000000000000E+00,3.902916666670100E+01,3.130147614974600E+02
5.368000000000000E+00,3.903333333336700E+01,3.130127751207300E+02
5.369000000000000E+00,3.903750000003300E+01,3.130107889426300E+02
5.370000000000000E+00,3.904166666669900E+01,3.130088029631400E+02
5.371000000000000E+00,3.904583333336500E+01,3.130068171822300E+02
5.372000000000000E+00,3.905000000003100E+01,3.130048315999000E+02
5.373000000000000E+00,3.905416666669700E+01,3.130028462161100E+02
5.374000000000000E+00,3.905833333336300E+01,3.130008610308500E+02
5.375000000000000E+00,3.906250000002900E+01,3.129988760441000E+02
5.376000000000000E+00,3.906666666669500E+01,3.129968912558400E+02
5.377000000000000E+00,3.907083333336100E+01,3.129949066660400E+02
5.378000000000000E+00,3.907500000002700E+01,3.129929222747000E+02
5.379000000000000E+00,3.907916666669300E+01,3.129909380817800E+02
5.380000000000000E+00,3.908333333335900E+01,3.129889540872800E+02
5.381000000000000E+00,3.908750000002500E+01,3.129869702911600E+02
5.382000000000000E+00,3.909166666669100E+01,3.129849866934200E+02
5.383000000000000E+00,3.909583333335700E+01,3.129830032940200E+02
5.384000000000000E+00,3.910000000002300E+01,3.129810200929500E+02
5.385000000000000E+00,3.910416666668900E+01,3.129790370902000E+02
5.386000000000000E+00,3.910833333335500E+01,3.129770542857300E+02
5.387000000000000E+00,3.911250000002100E+01,3.129750716795300E+02
5.388000000000000E+00,3.911666666668700E+01,3.129730892715900E+02
5.389000000000000E+00,3.912083333335300E+01,3.129711070618800E+02
5.390000000000000E+00,3.912500000001900E+01,3.129691250503700E+02
5.391000000000000E+00,3.912916666668500E+01,3.129671432370600E+02
5.392000000000000E+00,3.913333333335100E+01,3.129651616219200E+02
5.393000000000000E+00,3.913750000001700E+01,3.129631802049300E+02
5.394000000000000E+00,3.914166666668300E+01,3.129611989860800E+02
5.395000000000000E+00,3.914583333334900E+01,3.129592179653300E+02
5.396000000000000E+00,3.915000000001500E+01,3.129572371426800E+02
5.397000000000000E+00,3.915416666668100E+01,3.129552565181000E+02
5.398000000000000E+00,3.915833333334700E+01,3.129532760915700E+02
5.399000000000000E+00,3.916250000001200E+01,3.129512958630800E+02
5.400000000000000E+00,3.916666666667800E+01,3.129493158325900E+02
5.401000000000000E+00,3.917083333334400E+01,3.129473360001100E+02
5.402000000000000E+00,3.917500000001000E+01,3.129453563655900E+02
5.403000000000000E+00,3.917916666667600E+01,3.129433769290300E+02
5.404000000000000E+00,3.918333333334200E+01,3.129413976904000E+02
5.405000000000000E+00,3.918750000000800E+01,3.129394186496900E+02
5.406000000000000E+00,3.919166666667400E+01,3.129374398068700E+02
5.407000000000000E+00,3.919583333334000E+01,3.129354611619200E+02
5.408000000000000E+00,3.920000000000600E+01,3.129334827148300E+02
5.409000000000000E+00,3.920416666667200E+01,3.129315044655700E+02
5.410000000000000E+00,3.920833333333800E+01,3.129295264141300E+02
5.411000000000000E+00,3.921250000000400E+01,3.129275485604900E+02
5.412000000000000E+00,3.921666666667000E+01,3.129255709046100E+02
5.413000000000000E+00,3.922083333333600E+01,3.129235934465000E+02
5.414000000000000E+00,3.922500000000200E+01,3.129216161861200E+02
5.415000000000000E+00,3.922916666666800E+01,3.129196391234600E+02
5.416000000000000E+00,3.923333333333400E+01,3.129176622584900E+02
5.417000000000000E+00,3.923750000000000E+01,3.129156855912000E+02
5.418000000000000E+00,3.924166666666700E+01,3.129137091215700E+02
5.419000000000000E+00,3.924583333333400E+01,3.129117328495700E+02
5.420000000000000E+00,3.925000000000100E+01,3.129097567752000E+02
5.421000000000000E+00,3.925416666666800E+01,3.129077808984100E+02
5.422000000000000E+00,3.925833333333500E+01,3.129058052192100E+02
5.423000000000000E+00,3.926250000000200E+01,3.129038297375700E+02
5.424000000000000E+00,3.926666666666900E+01,3.129018544534600E+02
5.425000000000000E+00,3.927083333333600E+01,3.128998793668700E+02
5.426000000000000E+00,3.927500000000300E+01,3.128979044777800E+02
5.427000000000000E+00,3.927916666667000E+01,3.128959297861700E+02
5.428000000000000E+00,3.928333333333700E+01,3.128939552920200E+02
5.429000000000000E+00,3.928750000000400E+01,3.128919809953100E+02
5.430000000000000E+00,3.929166666667100E+01,3.128900068960200E+02
5.431000000000000E+00,3.929583333333800E+01,3.128880329941300E+02
5.432000000000000E+00,3.930000000000500E+01,3.128860592896100E+02
5.433000000000000E+00,3.930416666667200E+01,3.128840857824600E+02
5.434000000000000E+00,3.930833333333900E+01,3.128821124726500E+02
5.435000000000000E+00,3.931250000000600E+01,3.128801393601600E+02
5.436000000000000E+00,3.931666666667300E+01,3.128781664449800E+02
5.437000000000000E+00,3.932083333334000E+01,3.128761937270700E+02
5.438000000000000E+00,3.932500000000700E+01,3.128742212064300E+02
5.439000000000000E+00,3.932916666667400E+01,3.128722488830300E+02
5.440000000000000E+00,3.933333333334100E+01,3.128702767568500E+02
5.441000000000000E+00,3.933750000000800E+01,3.128683048278700E+02
5.442000000000000E+00,3.934166666667500E+01,3.128663330960800E+02
5.443000000000000E+00,3.934583333334200E+01,3.128643615614500E+02
5.444000000000000E+00,3.935000000000900E+01,3.128623902239600E+02
5.445000000000000E+00,3.935416666667600E+01,3.128604190836000E+02
5.446000000000000E+00,3.935833333334300E+01,3.128584481403400E+02
5.447000000000000E+00,3.936250000001000E+01,3.128564773941600E+02
5.448000000000000E+00,3.936666666667700E+01,3.128545068450600E+02
5.449000000000000E+00,3.937083333334400E+01,3.128525364929900E+02
5.450000000000000E+00,3.937500000001100E+01,3.128505663379500E+02
5.451000000000000E+00,3.937916666667800E+01,3.128485963799200E+02
5.452000000000000E+00,3.938333333334500E+01,3.128466266188700E+02
5.453000000000000E+00,3.938750000001200E+01,3.128446570547900E+02
5.454000000000000E+00,3.939166666667900E+01,3.128426876876600E+02
5.455000000000000E+00,3.939583333334600E+01,3.128407185174500E+02
5.456000000000000E+00,3.940000000001300E+01,3.128387495441500E+02
5.457000000000000E+00,3.940416666668000E+01,3.128367807677400E+02
5.458000000000000E+00,3.940833333334700E+01,3.128348121881900E+02
5.459000000000000E+00,3.941250000001400E+01,3.128328438054900E+02
5.460000000000000E+00,3.941666666668100E+01,3.128308756196300E+02
5.461000000000000E+00,3.942083333334800E+01,3.128289076305700E+02
5.462000000000000E+00,3.942500000001500E+01,3.128269398383000E+02
5.463000000000000E+00,3.942916666668200E+01,3.128249722427900E+02
5.464000000000000E+00,3.943333333334900E+01,3.128230048440400E+02
5.465000000000000E+00,3.943750000001600E+01,3.128210376420200E+02
5.466000000000000E+00,3.944166666668300E+01,3.128190706367100E+02
5.467000000000000E+00,3.944583333335000E+01,3.128171038280900E+02
5.468000000000000E+00,3.945000000001700E+01,3.128151372161400E+02
5.469000000000000E+00,3.945416666668400E+01,3.128131708008400E+02
5.470000000000000E+00,3.945833333335100E+01,3.128112045821800E+02
5.471000000000000E+00,3.946250000001800E+01,3.128092385601200E+02
5.472000000000000E+00,3.946666666668500E+01,3.128072727346600E+02
5.473000000000000E+00,3.947083333335200E+01,3.128053071057700E+02
5.474000000000000E+00,3.947500000001900E+01,3.128033416734300E+02
5.475000000000000E+00,3.947916666668600E+01,3.128013764376300E+02
5.476000000000000E+00,3.948333333335300E+01,3.127994113983400E+02
5.477000000000000E+00,3.948750000002000E+01,3.127974465555500E+02
5.478000000000000E+00,3.949166666668700E+01,3.127954819092300E+02
5.479000000000000E+00,3.949583333335400E+01,3.127935174593600E+02
5.480000000000000E+00,3.950000000002100E+01,3.127915532059300E+02
5.481000000000000E+00,3.950416666668800E+01,3.127895891489200E+02
5.482000000000000E+00,3.950833333335500E+01,3.127876252883000E+02
5.483000000000000E+00,3.951250000002200E+01,3.127856616240500E+02
5.484000000000000E+00,3.951666666668900E+01,3.127836981561700E+02
5.485000000000000E+00,3.952083333335600E+01,3.127817348846200E+02
5.486000000000000E+00,3.952500000002300E+01,3.127797718093900E+02
5.487000000000000E+00,3.952916666669000E+01,3.127778089304500E+02
5.488000000000000E+00,3.953333333335700E+01,3.127758462478000E+02
5.489000000000000E+00,3.953750000002400E+01,3.127738837614000E+02
5.490000000000000E+00,3.954166666669100E+01,3.127719214712400E+02
5.491000000000000E+00,3.954583333335800E+01,3.127699593773000E+02
5.492000000000000E+00,3.955000000002500E+01,3.127679974795600E+02
5.493000000000000E+00,3.955416666669200E+01,3.127660357780000E+02
5.494000000000000E+00,3.955833333335900E+01,3.127640742726000E+02
5.495000000000000E+00,3.956250000002600E+01,3.127621129633400E+02
5.496000000000000E+00,3.956666666669300E+01,3.127601518502000E+02
5.497000000000000E+00,3.957083333336000E+01,3.127581909331700E+02
5.498000000000000E+00,3.957500000002700E+01,3.127562302122100E+02
5.499000000000000E+00,3.957916666669400E+01,3.127542696873200E+02
5.500000000000000E+00,3.958333333336100E+01,3.127523093584700E+02
5.501000000000000E+00,3.958750000002800E+01,3.127503492256400E+02
5.502000000000000E+00,3.959166666669500E+01,3.127483892888200E+02
5.503000000000000E+00,3.959583333336200E+01,3.127464295479800E+02
5.504000000000000E+00,3.960000000002900E+01,3.127444700031100E+02
5.505000000000000E+00,3.960416666669600E+01,3.127425106541800E+02
5.506000000000000E+00,3.960833333336300E+01,3.127405515011700E+02
5.507000000000000E+00,3.961250000003000E+01,3.127385925440700E+02
5.508000000000000E+00,3.961666666669700E+01,3.127366337828600E+02
5.509000000000000E+00,3.962083333336400E+01,3.127346752175100E+02
5.510000000000000E+00,3.962500000003100E+01,3.127327168480100E+02
5.511000000000000E+00,3.962916666669800E+01,3.127307586743400E+02
5.512000000000000E+00,3.963333333336500E+01,3.127288006964700E+02
5.513000000000000E+00,3.963750000003200E+01,3.127268429143900E+02
5.514000000000000E+00,3.964166666669900E+01,3.127248853280800E+02
5.515000000000000E+00,3.964583333336600E+01,3.127229279375200E+02
5.516000000000000E+00,3.965000000003300E+01,3.127209707426900E+02
5.517000000000000E+00,3.965416666670000E+01,3.127190137435700E+02
5.518000000000000E+00,3.965833333336600E+01,3.127170569401400E+02
5.519000000000000E+00,3.966250000003200E+01,3.127151003323800E+02
5.520000000000000E+00,3.966666666669800E+01,3.127131439202700E+02
5.521000000000000E+00,3.967083333336400E+01,3.127111877037900E+02
5.522000000000000E+00,3.967500000003000E+01,3.127092316829200E+02
5.523000000000000E+00,3.967916666669600E+01,3.127072758576500E+02
5.524000000000000E+00,3.968333333336200E+01,3.127053202279500E+02
5.525000000000000E+00,3.968750000002800E+01,3.127033647938000E+02
5.526000000000000E+00,3.969166666669400E+01,3.127014095551900E+02
5.527000000000000E+00,3.969583333336000E+01,3.126994545120800E+02
5.528000000000000E+00,3.970000000002600E+01,3.126974996644800E+02
5.529000000000000E+00,3.970416666669200E+01,3.126955450123500E+02
5.530000000000000E+00,3.970833333335800E+01,3.126935905556700E+02
5.531000000000000E+00,3.971250000002400E+01,3.126916362944300E+02
5.532000000000000E+00,3.971666666669000E+01,3.126896822286100E+02
5.533000000000000E+00,3.972083333335600E+01,3.126877283581800E+02
5.534000000000000E+00,3.972500000002200E+01,3.126857746831300E+02
5.535000000000000E+00,3.972916666668800E+01,3.126838212034400E+02
5.536000000000000E+00,3.973333333335400E+01,3.126818679190900E+02
5.537000000000000E+00,3.973750000002000E+01,3.126799148300500E+02
5.538000000000000E+00,3.974166666668600E+01,3.126779619363200E+02
5.539000000000000E+00,3.974583333335200E+01,3.126760092378600E+02
5.540000000000000E+00,3.975000000001800E+01,3.126740567346700E+02
5.541000000000000E+00,3.975416666668400E+01,3.126721044267100E+02
5.542000000000000E+00,3.975833333335000E+01,3.126701523139800E+02
5.543000000000000E+00,3.976250000001600E+01,3.126682003964400E+02
5.544000000000000E+00,3.976666666668200E+01,3.126662486740900E+02
5.545000000000000E+00,3.977083333334800E+01,3.126642971469000E+02
5.546000000000000E+00,3.977500000001400E+01,3.126623458148600E+02
5.547000000000000E+00,3.977916666668000E+01,3.126603946779400E+02
5.548000000000000E+00,3.978333333334600E+01,3.126584437361200E+02
5.549000000000000E+00,3.978750000001200E+01,3.126564929893900E+02
5.550000000000000E+00,3.979166666667800E+01,3.126545424377200E+02
5.551000000000000E+00,3.979583333334400E+01,3.126525920810900E+02
5.552000000000000E+00,3.980000000001000E+01,3.126506419195000E+02
5.553000000000000E+00,3.980416666667600E+01,3.126486919529100E+02
5.554000000000000E+00,3.980833333334200E+01,3.126467421813000E+02
5.555000000000000E+00,3.981250000000800E+01,3.126447926046700E+02
5.556000000000000E+00,3.981666666667400E+01,3.126428432229800E+02
5.557000000000000E+00,3.982083333334000E+01,3.126408940362200E+02
5.558000000000000E+00,3.982500000000600E+01,3.126389450443700E+02
5.559000000000000E+00,3.982916666667200E+01,3.126369962474000E+02
5.560000000000000E+00,3.983333333333800E+01,3.126350476453100E+02
5.561000000000000E+00,3.983750000000400E+01,3.126330992380700E+02
5.562000000000000E+00,3.984166666667000E+01,3.126311510256600E+02
5.563000000000000E+00,3.984583333333600E+01,3.126292030080600E+02
5.564000000000000E+00,3.985000000000200E+01,3.126272551852500E+02
5.565000000000000E+00,3.985416666666800E+01,3.126253075572200E+02
5.566000000000000E+00,3.985833333333400E+01,3.126233601239400E+02
5.567000000000000E+00,3.986250000000000E+01,3.126214128853900E+02
5.568000000000000E+00,3.986666666666600E+01,3.126194658415600E+02
5.569000000000000E+00,3.987083333333200E+01,3.126175189924200E+02
5.570000000000000E+00,3.987499999999800E+01,3.126155723379500E+02
5.571000000000000E+00,3.987916666666400E+01,3.126136258781500E+02
5.572000000000000E+00,3.988333333333000E+01,3.126116796129700E+02
5.573000000000000E+00,3.988749999999600E+01,3.126097335424200E+02
5.574000000000000E+00,3.989166666666200E+01,3.126077876664600E+02
5.575000000000000E+00,3.989583333332800E+01,3.126058419850800E+02
5.576000000000000E+00,3.989999999999400E+01,3.126038964982600E+02
5.577000000000000E+00,3.990416666666000E+01,3.126019512059800E+02
5.578000000000000E+00,3.990833333332600E+01,3.126000061082100E+02
5.579000000000000E+00,3.991249999999200E+01,3.125980612049500E+02
5.580000000000000E+00,3.991666666665800E+01,3.125961164961700E+02
5.581000000000000E+00,3.992083333332400E+01,3.125941719818500E+02
5.582000000000000E+00,3.992499999999000E+01,3.125922276619700E+02
5.583000000000000E+00,3.992916666665600E+01,3.125902835365100E+02
5.584000000000000E+00,3.993333333332200E+01,3.125883396054600E+02
5.585000000000000E+00,3.993749999998800E+01,3.125863958687900E+02
5.586000000000000E+00,3.994166666665400E+01,3.125844523264800E+02
5.587000000000000E+00,3.994583333332000E+01,3.125825089785200E+02
5.588000000000000E+00,3.994999999998600E+01,3.125805658248800E+02
5.589000000000000E+00,3.995416666665200E+01,3.125786228655500E+02
5.590000000000000E+00,3.995833333331800E+01,3.125766801005000E+02
5.591000000000000E+00,3.996249999998400E+01,3.125747375297200E+02
5.592000000000000E+00,3.996666666665000E+01,3.125727951531900E+02
5.593000000000000E+00,3.997083333331600E+01,3.125708529708900E+02
5.594000000000000E+00,3.997499999998200E+01,3.125689109827900E+02
5.595000000000000E+00,3.997916666664800E+01,3.125669691888900E+02
5.596000000000000E+00,3.998333333331400E+01,3.125650275891500E+02
5.597000000000000E+00,3.998749999998000E+01,3.125630861835700E+02
5.598000000000000E+00,3.999166666664600E+01,3.125611449721100E+02
5.599000000000000E+00,3.999583333331200E+01,3.125592039547700E+02
5.600000000000000E+00,3.999999999997800E+01,3.125572631315100E+02
5.601000000000000E+00,4.000416666664400E+01,3.125553225023400E+02
5.602000000000000E+00,4.000833333331000E+01,3.125533820672100E+02
5.603000000000000E+00,4.001249999997600E+01,3.125514418261200E+02
5.604000000000000E+00,4.001666666664200E+01,3.125495017790400E+02
5.605000000000000E+00,4.002083333330800E+01,3.125475619259600E+02
5.606000000000000E+00,4.002499999997400E+01,3.125456222668500E+02
5.607000000000000E+00,4.002916666664000E+01,3.125436828017000E+02
5.608000000000000E+00,4.003333333330600E+01,3.125417435304900E+02
5.609000000000000E+00,4.003749999997200E+01,3.125398044531900E+02
5.610000000000000E+00,4.004166666663800E+01,3.125378655697900E+02
5.611000000000000E+00,4.004583333330400E+01,3.125359268802700E+02
5.612000000000000E+00,4.004999999997000E+01,3.125339883846100E+02
5.613000000000000E+00,4.005416666663600E+01,3.125320500827900E+02
5.614000000000000E+00,4.005833333330200E+01,3.125301119747900E+02
5.615000000000000E+00,4.006249999996800E+01,3.125281740605900E+02
5.616000000000000E+00,4.006666666663400E+01,3.125262363401700E+02
5.617000000000000E+00,4.007083333330000E+01,3.125242988135200E+02
5.618000000000000E+00,4.007499999996800E+01,3.125223614806100E+02
5.619000000000000E+00,4.007916666663500E+01,3.125204243414200E+02
5.620000000000000E+00,4.008333333330300E+01,3.125184873959400E+02
5.621000000000000E+00,4.008749999997000E+01,3.125165506441400E+02
5.622000000000000E+00,4.009166666663700E+01,3.125146140860000E+02
5.623000000000000E+00,4.009583333330500E+01,3.125126777215100E+02
5.624000000000000E+00,4.009999999997200E+01,3.125107415506500E+02
5.625000000000000E+00,4.010416666664000E+01,3.125088055734000E+02
5.626000000000000E+00,4.010833333330700E+01,3.125068697897300E+02
5.627000000000000E+00,4.011249999997500E+01,3.125049341996400E+02
5.628000000000000E+00,4.011666666664200E+01,3.125029988030900E+02
5.629000000000000E+00,4.012083333331000E+01,3.125010636000700E+02
5.630000000000000E+00,4.012499999997700E+01,3.124991285905700E+02
5.631000000000000E+00,4.012916666664500E+01,3.124971937745500E+02
5.632000000000000E+00,4.013333333331200E+01,3.124952591520100E+02
5.633000000000000E+00,4.013749999998000E+01,3.124933247229200E+02
5.634000000000000E+00,4.014166666664700E+01,3.124913904872600E+02
5.635000000000000E+00,4.014583333331500E+01,3.124894564450100E+02
5.636000000000000E+00,4.014999999998200E+01,3.124875225961700E+02
5.637000000000000E+00,4.015416666665000E+01,3.124855889406900E+02
5.638000000000000E+00,4.015833333331700E+01,3.124836554785700E+02
5.639000000000000E+00,4.016249999998500E+01,3.124817222097900E+02
5.640000000000000E+00,4.016666666665200E+01,3.124797891343300E+02
5.641000000000000E+00,4.017083333332000E+01,3.124778562521600E+02
5.642000000000000E+00,4.017499999998700E+01,3.124759235632700E+02
5.643000000000000E+00,4.017916666665500E+01,3.124739910676400E+02
5.644000000000000E+00,4.018333333332200E+01,3.124720587652500E+02
5.645000000000000E+00,4.018749999999000E+01,3.124701266560900E+02
5.646000000000000E+00,4.019166666665700E+01,3.124681947401200E+02
5.647000000000000E+00,4.019583333332500E+01,3.124662630173300E+02
5.648000000000000E+00,4.019999999999200E+01,3.124643314877100E+02
5.649000000000000E+00,4.020416666666000E+01,3.124624001512300E+02
5.650000000000000E+00,4.020833333332700E+01,3.124604690078800E+02
5.651000000000000E+00,4.021249999999500E+01,3.124585380576300E+02
5.652000000000000E+00,4.021666666666200E+01,3.124566073004600E+02
5.653000000000000E+00,4.022083333332900E+01,3.124546767363600E+02
5.654000000000000E+00,4.022499999999700E+01,3.124527463653100E+02
5.655000000000000E+00,4.022916666666400E+01,3.124508161872800E+02
5.656000000000000E+00,4.023333333333200E+01,3.124488862022700E+02
5.657000000000000E+00,4.023749999999900E+01,3.124469564102400E+02
5.658000000000000E+00,4.024166666666700E+01,3.124450268111800E+02
5.659000000000000E+00,4.024583333333400E+01,3.124430974050700E+02
5.660000000000000E+00,4.025000000000200E+01,3.124411681919000E+02
5.661000000000000E+00,4.025416666666900E+01,3.124392391716300E+02
5.662000000000000E+00,4.025833333333700E+01,3.124373103442600E+02
5.663000000000000E+00,4.026250000000400E+01,3.124353817097600E+02
5.664000000000000E+00,4.026666666667200E+01,3.124334532681100E+02
5.665000000000000E+00,4.027083333333900E+01,3.124315250193000E+02
5.666000000000000E+00,4.027500000000700E+01,3.124295969633000E+02
5.667000000000000E+00,4.027916666667400E+01,3.124276691001000E+02
5.668000000000000E+00,4.028333333334200E+01,3.124350379322900E+02
5.669000000000000E+00,4.028750000000900E+01,3.124424056252500E+02
5.670000000000000E+00,4.029166666667700E+01,3.124497724676400E+02
5.671000000000000E+00,4.029583333334400E+01,3.124571383602800E+02
5.672000000000000E+00,4.030000000001200E+01,3.124645032789600E+02
5.673000000000000E+00,4.030416666667900E+01,3.124718672156900E+02
5.674000000000000E+00,4.030833333334700E+01,3.124792301679100E+02
5.675000000000000E+00,4.031250000001400E+01,3.124865921348700E+02
5.676000000000000E+00,4.031666666668200E+01,3.124939531164200E+02
5.677000000000000E+00,4.032083333334900E+01,3.125013131125800E+02
5.678000000000000E+00,4.032500000001700E+01,3.125086721234900E+02
5.679000000000000E+00,4.032916666668400E+01,3.125160301492600E+02
5.680000000000000E+00,4.033333333335200E+01,3.125233871900500E+02
5.681000000000000E+00,4.033750000001900E+01,3.125307432460000E+02
5.682000000000000E+00,4.034166666668700E+01,3.125380983172400E+02
5.683000000000000E+00,4.034583333335400E+01,3.125454524039300E+02
5.684000000000000E+00,4.035000000002100E+01,3.125528055062200E+02
5.685000000000000E+00,4.035416666668900E+01,3.125601576242400E+02
5.686000000000000E+00,4.035833333335600E+01,3.125675087581500E+02
5.687000000000000E+00,4.036250000002400E+01,3.125748589080800E+02
5.688000000000000E+00,4.036666666669100E+01,3.125822080741800E+02
5.689000000000000E+00,4.037083333335800E+01,3.125895562566000E+02
5.690000000000000E+00,4.037500000002400E+01,3.125969034554800E+02
5.691000000000000E+00,4.037916666668900E+01,3.126042496709700E+02
5.692000000000000E+00,4.038333333335500E+01,3.126115949032100E+02
5.693000000000000E+00,4.038750000002100E+01,3.126189391523500E+02
5.694000000000000E+00,4.039166666668700E+01,3.126262824185300E+02
5.695000000000000E+00,4.039583333335300E+01,3.126336247019000E+02
5.696000000000000E+00,4.040000000001900E+01,3.126409660025900E+02
5.697000000000000E+00,4.040416666668500E+01,3.126483063207700E+02
5.698000000000000E+00,4.040833333335000E+01,3.126556456565600E+02
5.699000000000000E+00,4.041250000001600E+01,3.126629840101200E+02
5.700000000000000E+00,4.041666666668200E+01,3.126703213816000E+02
5.701000000000000E+00,4.042083333334800E+01,3.126776577711200E+02
5.702000000000000E+00,4.042500000001400E+01,3.126849931788500E+02
5.703000000000000E+00,4.042916666668000E+01,3.126923276049200E+02
5.704000000000000E+00,4.043333333334500E+01,3.126996610494800E+02
5.705000000000000E+00,4.043750000001100E+01,3.127069935126800E+02
5.706000000000000E+00,4.044166666667700E+01,3.127143249946500E+02
5.707000000000000E+00,4.044583333334300E+01,3.127216554955400E+02
5.708000000000000E+00,4.045000000000900E+01,3.127289850155100E+02
5.709000000000000E+00,4.045416666667500E+01,3.127363135546800E+02
5.710000000000000E+00,4.045833333334100E+01,3.127436411132100E+02
5.711000000000000E+00,4.046250000000600E+01,3.127509676912400E+02
5.712000000000000E+00,4.046666666667200E+01,3.127582932889200E+02
5.713000000000000E+00,4.047083333333800E+01,3.127656179063900E+02
5.714000000000000E+00,4.047500000000400E+01,3.127729415437900E+02
5.715000000000000E+00,4.047916666667000E+01,3.127802642012700E+02
5.716000000000000E+00,4.048333333333600E+01,3.127875858789700E+02
5.717000000000000E+00,4.048750000000200E+01,3.127949065770400E+02
5.718000000000000E+00,4.049166666666700E+01,3.128022262956200E+02
5.719000000000000E+00,4.049583333333300E+01,3.128095450348600E+02
5.720000000000000E+00,4.049999999999900E+01,3.128168627948900E+02
5.721000000000000E+00,4.050416666666500E+01,3.128241795758700E+02
5.722000000000000E+00,4.050833333333100E+01,3.128314953779400E+02
5.723000000000000E+00,4.051249999999700E+01,3.128388102012400E+02
5.724000000000000E+00,4.051666666666200E+01,3.128461240459100E+02
5.725000000000000E+00,4.052083333332800E+01,3.128534369121100E+02
5.726000000000000E+00,4.052499999999400E+01,3.128607487999700E+02
5.727000000000000E+00,4.052916666666000E+01,3.128680597096400E+02
5.728000000000000E+00,4.053333333332600E+01,3.128753696412600E+02
5.729000000000000E+00,4.053749999999200E+01,3.128826785949800E+02
5.730000000000000E+00,4.054166666665800E+01,3.128899865709400E+02
5.731000000000000E+00,4.054583333332300E+01,3.128972935692800E+02
5.732000000000000E+00,4.054999999998900E+01,3.129045995901500E+02
5.733000000000000E+00,4.055416666665500E+01,3.129119046336900E+02
5.734000000000000E+00,4.055833333332100E+01,3.129192087000500E+02
5.735000000000000E+00,4.056249999998700E+01,3.129265117893700E+02
5.736000000000000E+00,4.056666666665300E+01,3.129338139017900E+02
5.737000000000000E+00,4.057083333331900E+01,3.129411150374600E+02
5.738000000000000E+00,4.057499999998400E+01,3.129484151965300E+02
5.739000000000000E+00,4.057916666665000E+01,3.129557143791200E+02
5.740000000000000E+00,4.058333333331600E+01,3.129630125854000E+02
5.741000000000000E+00,4.058749999998200E+01,3.129703098154900E+02
5.742000000000000E+00,4.059166666664800E+01,3.129776060695600E+02
5.743000000000000E+00,4.059583333331400E+01,3.129849013477300E+02
5.744000000000000E+00,4.059999999997900E+01,3.129921956501600E+02
5.745000000000000E+00,4.060416666664500E+01,3.129994889769800E+02
5.746000000000000E+00,4.060833333331100E+01,3.130067813283400E+02
5.747000000000000E+00,4.061249999997700E+01,3.130140727043900E+02
5.748000000000000E+00,4.061666666664300E+01,3.130213631052600E+02
5.749000000000000E+00,4.062083333330900E+01,3.130286525311100E+02
5.750000000000000E+00,4.062499999997500E+01,3.130359409820700E+02
5.751000000000000E+00,4.062916666664000E+01,3.130432284582800E+02
5.752000000000000E+00,4.063333333330600E+01,3.130505149599000E+02
5.753000000000000E+00,4.063749999997200E+01,3.130578004870600E+02
5.754000000000000E+00,4.064166666663800E+01,3.130650850399100E+02
5.755000000000000E+00,4.064583333330400E+01,3.130723686185900E+02
5.756000000000000E+00,4.064999999997000E+01,3.130796512232500E+02
5.757000000000000E+00,4.065416666663600E+01,3.130869328540200E+02
5.758000000000000E+00,4.065833333330100E+01,3.130942135110600E+02
5.759000000000000E+00,4.066249999996700E+01,3.131014931945000E+02
5.760000000000000E+00,4.066666666663300E+01,3.131087719044800E+02
5.761000000000000E+00,4.067083333329900E+01,3.131160496411600E+02
5.762000000000000E+00,4.067499999996500E+01,3.131233264046700E+02
5.763000000000000E+00,4.067916666663100E+01,3.131306021951500E+02
